prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.3,0.11,0.29,0.3,3052498,respiratory,direct contact
0.31,0.1,0.11,0.48,1972573,vector,vector
0.31,0.08,0.12,0.49,11676,direct contact,vector
0.27,0.12,0.1,0.51,3052444,vector,vector
0.46,0.12,0.14,0.28,138951,direct contact,direct contact
0.13,0.22,0.42,0.23,12092,faecal-oral,respiratory
0.13,0.03,0.01,0.83,332097,vector,vector
0.17,0.02,0.03,0.78,2083199,vector,vector
0.19,0.22,0.12,0.47,3048300,respiratory,vector
0.09,0.04,0.0,0.87,3052463,vector,vector
0.32,0.06,0.04,0.58,11709,direct contact,vector
0.34,0.07,0.03,0.56,1933191,vector,vector
0.24,0.39,0.14,0.23,2003651,faecal-oral,faecal-oral
0.29,0.17,0.12,0.42,95342,faecal-oral,vector
0.15,0.05,0.04,0.76,3047817,vector,vector
0.28,0.21,0.16,0.35,3052397,vector,vector
0.44,0.18,0.12,0.26,463676,direct contact,direct contact
0.35,0.24,0.13,0.28,35612,direct contact,direct contact
0.27,0.04,0.02,0.67,2955291,direct contact,vector
0.35,0.16,0.11,0.38,3052440,vector,vector
0.22,0.24,0.2,0.34,3052456,vector,vector
0.09,0.01,0.01,0.89,60875,vector,vector
0.12,0.1,0.47,0.31,3052503,respiratory,respiratory
0.26,0.02,0.04,0.68,37124,vector,vector
0.16,0.14,0.08,0.62,2748762,vector,vector
0.42,0.08,0.06,0.44,3051375,direct contact,vector
0.27,0.16,0.03,0.54,12110,direct contact,vector
0.32,0.3,0.21,0.17,1821750,faecal-oral,direct contact
0.43,0.13,0.19,0.25,3052789,respiratory,direct contact
