prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.134,0.3,0.422,0.144,1335626,respiratory,respiratory
0.2,0.04,0.054,0.706,3052464,vector,vector
0.368,0.14,0.256,0.236,338079,direct contact,direct contact
0.112,0.026,0.008,0.854,11029,vector,vector
0.438,0.18,0.156,0.226,138951,direct contact,direct contact
0.25,0.12,0.158,0.472,1348384,faecal-oral,vector
0.24,0.158,0.198,0.404,77763,vector,vector
0.308,0.07,0.086,0.536,1972573,vector,vector
0.218,0.118,0.386,0.278,3052489,respiratory,respiratory
0.33,0.092,0.018,0.56,204269,vector,vector
0.33,0.1,0.12,0.45,11676,direct contact,vector
0.094,0.028,0.006,0.872,60875,vector,vector
0.198,0.332,0.236,0.234,2003651,faecal-oral,faecal-oral
0.578,0.228,0.036,0.158,72149,faecal-oral,direct contact
0.156,0.026,0.004,0.814,59300,vector,vector
0.334,0.068,0.066,0.532,1972577,vector,vector
0.642,0.06,0.09,0.208,3052560,direct contact,direct contact
0.48,0.162,0.04,0.318,12475,direct contact,direct contact
0.638,0.048,0.118,0.196,90961,direct contact,direct contact
0.34,0.032,0.016,0.612,3052465,vector,vector
0.208,0.138,0.2,0.454,3052537,vector,vector
0.25,0.13,0.214,0.406,3052456,vector,vector
0.218,0.126,0.544,0.112,3052299,respiratory,respiratory
0.126,0.034,0.024,0.816,3048443,vector,vector
0.14,0.042,0.018,0.8,11024,vector,vector
0.48,0.048,0.066,0.406,3049953,direct contact,direct contact
0.564,0.088,0.114,0.234,1897087,direct contact,direct contact
0.306,0.084,0.068,0.542,28876,faecal-oral,vector
0.482,0.218,0.024,0.276,2846071,respiratory,direct contact
