prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.328,0.114,0.374,0.184,3052310,respiratory,respiratory
0.274,0.116,0.152,0.458,3052413,vector,vector
0.586,0.07,0.066,0.278,1987017,direct contact,direct contact
0.214,0.072,0.07,0.644,3047817,vector,vector
0.574,0.152,0.106,0.168,194441,direct contact,direct contact
0.424,0.202,0.158,0.216,72149,faecal-oral,direct contact
0.088,0.036,0.02,0.856,3048225,vector,vector
0.35,0.162,0.16,0.328,3052440,vector,direct contact
0.274,0.094,0.366,0.266,3052498,respiratory,respiratory
0.384,0.042,0.038,0.536,11318,vector,vector
0.452,0.118,0.126,0.304,1897087,direct contact,direct contact
0.132,0.036,0.024,0.808,3048168,vector,vector
0.354,0.136,0.124,0.386,11983,faecal-oral,vector
0.232,0.19,0.208,0.37,1239572,faecal-oral,vector
0.12,0.02,0.022,0.838,3052463,vector,vector
0.23,0.046,0.036,0.688,3052464,vector,vector
0.576,0.078,0.062,0.284,3052462,direct contact,direct contact
0.614,0.092,0.094,0.2,3052458,direct contact,direct contact
0.55,0.144,0.13,0.176,194443,direct contact,direct contact
0.286,0.188,0.106,0.42,3052444,vector,vector
0.14,0.046,0.032,0.782,3047385,vector,vector
0.146,0.05,0.036,0.768,11020,vector,vector
0.352,0.132,0.394,0.122,3052325,respiratory,respiratory
0.298,0.162,0.144,0.396,3052429,vector,vector
0.294,0.174,0.142,0.39,3052384,vector,vector
0.432,0.146,0.186,0.236,138951,direct contact,direct contact
0.538,0.074,0.07,0.318,11709,direct contact,direct contact
0.248,0.322,0.186,0.244,2003652,faecal-oral,faecal-oral
0.276,0.154,0.434,0.136,3052302,respiratory,respiratory
