prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.352,0.162,0.344,0.142,3052302,respiratory,direct contact
0.09,0.05,0.024,0.836,59300,vector,vector
0.496,0.07,0.072,0.362,2951618,direct contact,direct contact
0.076,0.062,0.02,0.842,3048215,vector,vector
0.076,0.092,0.022,0.81,3048184,direct contact,vector
0.21,0.202,0.32,0.268,12092,faecal-oral,respiratory
0.148,0.072,0.014,0.766,2169701,vector,vector
0.068,0.044,0.02,0.868,11029,vector,vector
0.262,0.066,0.454,0.218,3052496,respiratory,respiratory
0.276,0.122,0.114,0.488,1933191,vector,vector
0.668,0.08,0.046,0.206,3052458,direct contact,direct contact
0.13,0.106,0.078,0.686,204269,vector,vector
0.202,0.236,0.254,0.308,1239570,faecal-oral,vector
0.31,0.31,0.138,0.242,1330491,faecal-oral,direct contact
0.054,0.056,0.026,0.864,40053,vector,vector
0.262,0.128,0.162,0.448,3052518,vector,vector
0.318,0.216,0.12,0.346,12475,direct contact,vector
0.412,0.136,0.088,0.364,138950,direct contact,direct contact
0.13,0.22,0.15,0.5,3052610,direct contact,vector
0.13,0.052,0.036,0.782,3048360,vector,vector
0.232,0.096,0.098,0.574,3052389,vector,vector
0.308,0.116,0.146,0.43,3052426,vector,vector
0.376,0.164,0.344,0.116,3052317,respiratory,direct contact
0.108,0.074,0.028,0.79,3048459,vector,vector
0.132,0.076,0.048,0.744,3046277,vector,vector
0.406,0.052,0.054,0.488,3051375,direct contact,vector
0.27,0.214,0.108,0.408,35612,direct contact,vector
0.204,0.138,0.138,0.52,2956252,faecal-oral,vector
0.204,0.176,0.124,0.496,3048300,respiratory,vector
