prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.325,0.105,0.49,0.08,2169991,respiratory,respiratory
0.25,0.115,0.23,0.405,3052456,vector,vector
0.585,0.205,0.09,0.12,194443,direct contact,direct contact
0.28,0.075,0.175,0.47,3052401,vector,vector
0.57,0.07,0.045,0.315,3052342,direct contact,direct contact
0.48,0.325,0.025,0.17,72149,faecal-oral,direct contact
0.375,0.085,0.07,0.47,1972572,vector,vector
0.375,0.06,0.095,0.47,1972577,vector,vector
0.335,0.12,0.38,0.165,3052310,respiratory,respiratory
0.16,0.06,0.01,0.77,60876,vector,vector
0.11,0.03,0.005,0.855,3048233,direct contact,vector
0.15,0.075,0.04,0.735,2169701,vector,vector
0.25,0.25,0.19,0.31,1239573,faecal-oral,vector
0.205,0.205,0.275,0.315,36427,faecal-oral,vector
0.25,0.17,0.21,0.37,77763,vector,vector
0.095,0.055,0.015,0.835,11036,vector,vector
0.38,0.05,0.085,0.485,11676,direct contact,vector
0.38,0.2,0.045,0.375,138949,direct contact,direct contact
0.57,0.09,0.07,0.27,11292,direct contact,direct contact
0.225,0.115,0.105,0.555,3052387,vector,vector
0.095,0.075,0.035,0.795,60875,vector,vector
0.16,0.155,0.125,0.56,2748762,vector,vector
0.245,0.175,0.465,0.115,3052302,respiratory,respiratory
0.16,0.06,0.01,0.77,3048170,vector,vector
0.11,0.055,0.015,0.82,3048448,vector,vector
0.335,0.08,0.05,0.535,11709,direct contact,vector
0.61,0.045,0.11,0.235,3052225,direct contact,direct contact
0.285,0.3,0.19,0.225,2003651,faecal-oral,faecal-oral
0.23,0.095,0.355,0.32,3052498,respiratory,respiratory
