prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.316,0.09,0.36,0.234,3052303,respiratory,respiratory
0.16,0.044,0.004,0.792,3048459,vector,vector
0.588,0.102,0.068,0.242,3052458,direct contact,direct contact
0.126,0.068,0.024,0.782,3048360,vector,vector
0.45,0.042,0.084,0.424,38767,direct contact,direct contact
0.234,0.358,0.172,0.236,2003651,faecal-oral,faecal-oral
0.164,0.052,0.028,0.756,60876,vector,vector
0.19,0.048,0.016,0.746,11033,vector,vector
0.286,0.132,0.446,0.136,3052307,respiratory,respiratory
0.072,0.042,0.006,0.88,3048225,vector,vector
0.478,0.122,0.184,0.216,338079,direct contact,direct contact
0.232,0.09,0.232,0.446,3052418,vector,vector
0.212,0.226,0.302,0.26,36427,faecal-oral,respiratory
0.196,0.248,0.404,0.152,67605,faecal-oral,respiratory
0.128,0.038,0.012,0.822,11029,vector,vector
0.142,0.042,0.016,0.8,11034,vector,vector
0.276,0.12,0.148,0.456,2955935,direct contact,vector
0.442,0.084,0.176,0.298,3048148,direct contact,direct contact
0.574,0.114,0.054,0.258,3052462,direct contact,direct contact
0.298,0.13,0.164,0.408,3052381,vector,vector
0.314,0.1,0.154,0.432,3052444,vector,vector
0.264,0.066,0.054,0.616,1972573,vector,vector
0.188,0.102,0.43,0.28,3052477,respiratory,respiratory
0.172,0.116,0.048,0.664,3048440,vector,vector
0.132,0.07,0.014,0.784,3048447,vector,vector
0.562,0.07,0.038,0.33,3052342,direct contact,direct contact
0.522,0.058,0.114,0.306,3052225,direct contact,direct contact
0.51,0.224,0.11,0.156,1330524,faecal-oral,direct contact
0.19,0.11,0.426,0.274,3052489,respiratory,respiratory
