prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.315,0.16,0.405,0.12,3052302,respiratory,respiratory
0.19,0.03,0.04,0.74,3047837,vector,vector
0.455,0.085,0.06,0.4,138950,direct contact,direct contact
0.115,0.06,0.02,0.805,59304,vector,vector
0.42,0.085,0.185,0.31,338478,direct contact,direct contact
0.39,0.355,0.135,0.12,1330524,faecal-oral,direct contact
0.095,0.02,0.005,0.88,3048158,vector,vector
0.215,0.035,0.04,0.71,3048459,vector,vector
0.165,0.08,0.495,0.26,3052503,respiratory,respiratory
0.335,0.12,0.08,0.465,1972577,vector,vector
0.345,0.07,0.075,0.51,11676,direct contact,vector
0.125,0.01,0.035,0.83,3048448,vector,vector
0.24,0.225,0.24,0.295,36427,faecal-oral,vector
0.215,0.28,0.185,0.32,1239570,faecal-oral,vector
0.24,0.04,0.05,0.67,11318,vector,vector
0.145,0.06,0.06,0.735,3048447,vector,vector
0.32,0.115,0.155,0.41,3048148,direct contact,vector
0.53,0.06,0.1,0.31,3052342,direct contact,direct contact
0.365,0.08,0.055,0.5,11709,direct contact,vector
0.265,0.06,0.015,0.66,37124,vector,vector
0.115,0.04,0.02,0.825,11029,vector,vector
0.36,0.06,0.065,0.515,1972579,vector,vector
0.22,0.075,0.36,0.345,3052470,respiratory,respiratory
0.16,0.035,0.025,0.78,3048360,vector,vector
0.42,0.055,0.035,0.49,1972576,vector,vector
0.47,0.085,0.2,0.245,3052505,direct contact,direct contact
0.375,0.05,0.05,0.525,3051375,direct contact,vector
0.19,0.19,0.355,0.265,12092,faecal-oral,respiratory
0.17,0.1,0.47,0.26,1980456,respiratory,respiratory
