prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.0184056,0.009948056,0.887452,0.08419438,3052499,respiratory,respiratory
0.018738287,0.010294937,0.0007892607,0.97017753,3047837,vector,vector
0.29848376,0.057269365,0.0075089973,0.6367379,12110,direct contact,vector
0.0039667264,0.004546959,0.0004593722,0.99102694,3048168,vector,vector
0.008793213,0.0013782682,0.00032783748,0.9895007,3048233,direct contact,vector
0.1212883,0.16186039,0.038884412,0.6779669,351073,faecal-oral,vector
0.050165378,0.0012370168,0.00058430387,0.94801337,11569,vector,vector
0.0012893812,0.0013415335,0.0006517561,0.9967173,3047817,vector,vector
0.0014266358,0.00933465,0.9768734,0.012365298,3052496,respiratory,respiratory
0.009739168,0.0008211481,0.00035001052,0.98908967,3048443,vector,vector
0.22448207,0.4029396,0.24697277,0.1256056,138951,direct contact,faecal-oral
0.0025801833,0.0010360905,0.00044162848,0.99594206,3047375,vector,vector
0.026987718,0.83324033,0.1318348,0.00793711,2003649,faecal-oral,faecal-oral
0.5943009,0.39180052,0.0062969807,0.0076015755,1330524,faecal-oral,direct contact
0.004391162,0.033830654,0.01674381,0.9450344,3052413,vector,vector
0.052460253,0.0018760063,0.00040966753,0.9452541,3052464,vector,vector
0.983244,0.0020858385,0.0011118393,0.013558301,3052560,direct contact,direct contact
0.8017333,0.0098281205,0.00536124,0.18307726,90961,direct contact,direct contact
0.9848104,0.003407504,0.0047470955,0.0070350086,338478,direct contact,direct contact
0.0005129624,0.000394628,0.00016820832,0.9989242,3048215,vector,vector
0.014942794,0.009938704,0.01583102,0.95928746,3052381,vector,vector
0.008364195,0.001737158,0.000773313,0.9891254,11034,vector,vector
0.008996936,0.0044208956,0.012631272,0.9739509,3048300,respiratory,vector
0.025502345,0.002626135,0.005954088,0.9659174,3052390,vector,vector
0.038499795,0.01814503,0.028317751,0.9150374,3052428,vector,vector
0.97961664,0.015704298,0.003191867,0.0014872486,463676,direct contact,direct contact
0.92505944,0.038590383,0.0044644303,0.031885814,138948,direct contact,direct contact
0.5701977,0.13419878,0.21016403,0.08543946,1803956,faecal-oral,direct contact
0.005601343,0.0011144568,0.99164724,0.0016369038,2169991,respiratory,respiratory
