prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.014551402,0.16226763,0.75949365,0.06368731,694003,respiratory,respiratory
0.03686972,0.0143615715,0.0035556722,0.9452131,3048170,vector,vector
0.15158539,0.056578517,0.04227015,0.74956596,90961,direct contact,vector
0.47264153,0.0075413403,0.003841611,0.51597553,3052464,vector,vector
0.6334902,0.067319565,0.049826458,0.24936374,3052459,direct contact,direct contact
0.022276985,0.46077344,0.22653152,0.29041803,36427,faecal-oral,faecal-oral
0.014966109,0.0025959422,0.0013473299,0.9810906,3048443,vector,vector
0.94311225,0.003213696,0.011304897,0.042369116,3052401,vector,direct contact
0.4507572,0.13838868,0.33758765,0.07326648,1335626,respiratory,direct contact
0.025763532,0.0053270925,0.0047315927,0.9641778,59301,vector,vector
0.014552066,0.07391929,0.018168213,0.89336044,2955935,direct contact,vector
0.023044068,0.013556686,0.012397464,0.95100176,37124,vector,vector
0.16429472,0.7834114,0.0068693897,0.045424465,1821750,faecal-oral,faecal-oral
0.034195397,0.28266284,0.56709045,0.116051316,1239570,faecal-oral,respiratory
0.0034943467,0.006805197,0.005555318,0.9841451,3048440,vector,vector
0.009700577,0.09049511,0.008336343,0.89146805,2747210,vector,vector
0.525115,0.4307956,0.028193818,0.015895586,35612,direct contact,direct contact
0.90512234,0.026591724,0.015445608,0.052840326,338079,direct contact,direct contact
0.04396522,0.008902286,0.011169142,0.93596333,3051375,direct contact,vector
0.003992383,0.0064603584,0.011894039,0.97765326,3052413,vector,vector
0.0068190075,0.0024877468,0.002473661,0.9882196,60877,vector,vector
0.00793649,0.015154548,0.005779398,0.97112954,40053,vector,vector
0.004977095,0.013855482,0.9697861,0.011381324,3052493,respiratory,respiratory
0.008345383,0.019606406,0.013859127,0.9581891,1972574,vector,vector
0.078754514,0.013908778,0.008694732,0.89864194,40057,vector,vector
0.94063514,0.006179319,0.0050376807,0.048147876,338478,direct contact,direct contact
0.7251656,0.116085544,0.051333476,0.10741537,3052610,direct contact,direct contact
0.3636533,0.24518248,0.17287056,0.21829364,1803956,faecal-oral,direct contact
0.008304132,0.013412982,0.9399067,0.038376212,1980456,respiratory,respiratory
