prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.00340452,0.051294547,0.9435407,0.0017602049,3052299,respiratory,respiratory
0.1083731,0.40799165,0.40703106,0.07660416,77763,vector,faecal-oral
0.0067455126,0.08931261,0.89969164,0.0042502317,694009,direct contact,respiratory
0.101750776,0.005899446,0.0052755987,0.8870742,40058,vector,vector
0.26210946,0.33789146,0.085153826,0.31484526,3052505,direct contact,faecal-oral
0.12861028,0.09803166,0.06674732,0.70661074,2956252,faecal-oral,vector
0.024520049,0.0023642827,0.0042500123,0.96886563,60875,vector,vector
0.0790474,0.0099601345,0.009168436,0.901824,59304,vector,vector
0.0035186464,0.002741688,0.97128403,0.022455653,3052470,respiratory,respiratory
0.0039892835,0.00025697862,0.0005211498,0.9952325,11036,vector,vector
0.62020534,0.019415956,0.012706856,0.3476718,3052223,direct contact,direct contact
0.05116983,0.002340859,0.0022310745,0.9442583,3047375,vector,vector
0.051274322,0.43733495,0.011640909,0.49974978,1348384,faecal-oral,vector
0.14588006,0.34223092,0.08224033,0.42964864,1239565,faecal-oral,vector
0.4065194,0.003371261,0.0053021098,0.5848072,11569,vector,vector
0.102882236,0.01470531,0.022262886,0.86014956,11033,vector,vector
0.89262676,0.009804709,0.0060024955,0.091566026,2951618,direct contact,direct contact
0.99844897,0.00047754686,0.00041555823,0.0006579292,3052460,direct contact,direct contact
0.34211323,0.04458312,0.013094956,0.6002087,138949,direct contact,vector
0.004688103,0.0003930955,0.0009213647,0.99399745,2083198,vector,vector
0.05031512,0.0021704303,0.001375443,0.94613904,3052466,vector,vector
0.0006960294,0.00044172924,0.00034312622,0.9985191,3048215,vector,vector
0.07942476,0.06338864,0.10709337,0.7500933,3052501,respiratory,vector
0.006588511,0.0011899975,0.0013981306,0.9908234,3052389,vector,vector
0.036882214,0.045880858,0.020999448,0.8962375,59301,vector,vector
0.9687298,0.005189882,0.016899168,0.009181183,463676,direct contact,direct contact
0.7710265,0.0762381,0.023054617,0.12968078,138950,direct contact,direct contact
0.11347207,0.74749327,0.00903115,0.13000347,1330491,faecal-oral,faecal-oral
0.0031603153,0.004829874,0.9875907,0.0044191633,2169991,respiratory,respiratory
