prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.007279968,0.008413303,0.98236656,0.0019401846,3052302,respiratory,respiratory
0.0009962502,0.0004108557,0.00018442447,0.9984085,332097,vector,vector
0.6555126,0.023003303,0.015208904,0.30627522,2951618,direct contact,direct contact
0.002871951,0.0008759775,0.00039336708,0.9958587,11039,vector,vector
0.8513953,0.04394288,0.0061979913,0.09846381,138950,direct contact,direct contact
0.014804511,0.47524184,0.46805838,0.04189528,1239570,faecal-oral,faecal-oral
0.091217846,0.031457625,0.04063445,0.83669007,1972578,vector,vector
0.000603359,0.00028583643,0.00012826968,0.9989825,11036,vector,vector
0.13328087,0.2915273,0.012366025,0.56282586,2846071,respiratory,vector
0.0024488962,0.003704288,0.0072135287,0.9866333,3052418,vector,vector
0.894149,0.0013952989,0.0010075525,0.10344812,3051375,direct contact,direct contact
0.009633211,0.0039073075,0.0013498813,0.98510957,2169701,vector,vector
0.01783422,0.8294363,0.0026972962,0.15003218,1821750,faecal-oral,faecal-oral
0.01122705,0.014490648,0.009948361,0.96433395,2956252,faecal-oral,vector
0.026186835,0.041017577,0.11350778,0.81928784,3052537,vector,vector
0.004463446,0.018456286,0.0029830493,0.97409725,3048440,vector,vector
0.011046523,0.16942655,0.8129555,0.0065714046,694009,direct contact,respiratory
0.0992807,0.008463461,0.009499351,0.8827565,3048148,direct contact,vector
0.19130312,0.1688046,0.08327449,0.5566178,3052505,direct contact,vector
0.0708898,0.010122158,0.0074384524,0.91154957,40057,vector,vector
0.009702695,0.019035837,0.021974294,0.9492872,2748762,vector,vector
0.0022529021,0.0013808788,0.00076422817,0.995602,3052396,vector,vector
0.0010138764,0.0021029734,0.9860628,0.010820293,3052496,respiratory,respiratory
0.0017705676,0.0005987077,0.00028960314,0.9973411,3052463,vector,vector
0.0009871179,0.0074152662,0.0013194832,0.99027807,3048447,vector,vector
0.42082444,0.035420056,0.017136272,0.5266192,3049953,direct contact,vector
0.98596245,0.009254856,0.0029576628,0.0018250477,463676,direct contact,direct contact
0.07734637,0.17124486,0.025160884,0.7262479,1330491,faecal-oral,vector
0.0011354064,0.0015405944,0.9913373,0.0059866956,1980456,respiratory,respiratory
