prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.01537132,0.028214922,0.95001096,0.0064028725,3052474,respiratory,respiratory
0.04323899,0.011455816,0.0077894153,0.9375158,11024,vector,vector
0.90154505,0.002030986,0.0390147,0.057409246,38767,direct contact,direct contact
0.0036202893,0.0060637337,0.0036933657,0.98662263,3046277,vector,vector
0.0027906613,0.061608516,0.0018419481,0.9337589,2955935,direct contact,vector
0.32460594,0.62246037,0.006084633,0.04684908,28876,faecal-oral,faecal-oral
0.014372802,0.008784733,0.010776529,0.9660659,3048287,vector,vector
0.5338644,0.006424096,0.0045104683,0.4552011,3052444,vector,direct contact
0.0025039872,0.06346918,0.92492825,0.009098572,277944,respiratory,respiratory
0.059676226,0.0013045422,0.0016065014,0.9374127,3048459,vector,vector
0.94291335,0.0042241258,0.009445441,0.043417085,3051375,direct contact,direct contact
0.0008109087,0.0022645162,0.0012873332,0.99563724,3048447,vector,vector
0.024708392,0.8704065,0.09924062,0.005644517,2003649,faecal-oral,faecal-oral
0.009209093,0.6418174,0.14736767,0.20160583,36427,faecal-oral,faecal-oral
0.0018304033,0.0047373045,0.0033369681,0.99009526,3048440,vector,vector
0.035007905,0.0745598,0.022027569,0.8684047,3052396,vector,vector
0.67034763,0.07972134,0.008973921,0.24095711,138949,direct contact,direct contact
0.94479555,0.02100698,0.012238135,0.021959392,3052459,direct contact,direct contact
0.7166615,0.044994,0.031834308,0.2065102,3052223,direct contact,direct contact
0.8245276,0.033940878,0.012359053,0.12917247,3052465,vector,direct contact
0.0015969855,0.0009194378,0.00065272156,0.9968309,11036,vector,vector
0.0927391,0.021160444,0.02084041,0.86526006,48543,vector,vector
0.0034942296,0.00921404,0.7185438,0.26874793,3052498,respiratory,respiratory
0.017872995,0.0027873977,0.0036667758,0.97567284,60876,vector,vector
0.6396241,0.18369079,0.050312288,0.1263728,3052440,vector,direct contact
0.4239425,0.017051978,0.0060282457,0.55297726,2955465,direct contact,vector
0.48271346,0.32897025,0.1757227,0.012593534,147711,direct contact,direct contact
0.041610822,0.7351664,0.009231865,0.21399091,1330491,faecal-oral,faecal-oral
0.018015653,0.0083970465,0.9383445,0.035242833,3052470,respiratory,respiratory
