prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.026291223,0.009240268,0.9636811,0.0007874139,3052299,respiratory,respiratory
0.10796497,0.112968415,0.68906295,0.09000365,3052684,vector,respiratory
0.944003,0.04202802,0.011291008,0.0026779508,463676,direct contact,direct contact
0.005971363,0.00283602,0.0009967327,0.99019593,1972577,vector,vector
0.85906434,0.050170057,0.084219225,0.0065464047,147711,direct contact,direct contact
0.04391533,0.9091102,0.0412364,0.0057381056,2003650,faecal-oral,faecal-oral
0.43059072,0.004743732,0.0028051308,0.56186044,3048175,vector,vector
0.0043359515,0.00032102678,0.00017283745,0.9951702,3047385,vector,vector
0.022792479,0.021512516,0.9465397,0.009155312,3052789,respiratory,respiratory
0.006534922,0.0012504023,0.0015191076,0.9906956,11029,vector,vector
0.060375012,0.87640166,0.04777076,0.0154525535,138951,direct contact,faecal-oral
0.0043341946,0.00027080165,0.0001968306,0.9951982,3048443,vector,vector
0.48699665,0.23032151,0.02254999,0.26013187,351073,faecal-oral,direct contact
0.018685423,0.67428887,0.008313569,0.2987121,1348384,faecal-oral,faecal-oral
0.092850246,0.00834003,0.007834023,0.89097565,37124,vector,vector
0.010161989,0.0031059957,0.0037312293,0.98300076,11024,vector,vector
0.530725,0.0060665137,0.0026608815,0.4605476,12475,direct contact,direct contact
0.3401357,0.002522898,0.0046896883,0.6526517,338478,direct contact,vector
0.53372025,0.0077690873,0.045766484,0.41274413,11642,direct contact,direct contact
0.04438514,0.004208928,0.0031923577,0.9482135,3052389,vector,vector
0.00095674576,0.002245021,0.00086489605,0.99593335,3046277,vector,vector
0.26862007,0.2970885,0.03982779,0.39446366,1972579,vector,vector
0.0084752655,0.004287685,0.98523456,0.0020024613,3052503,respiratory,respiratory
0.071834244,0.012043305,0.011436131,0.90468633,2169701,vector,vector
0.04963103,0.0037400709,0.0016043552,0.94502455,1972576,vector,vector
0.966737,0.0004139579,0.00030626706,0.032542825,3049952,direct contact,direct contact
0.9482707,0.027488131,0.0095371585,0.014704103,1897087,direct contact,direct contact
0.0113400575,0.7523929,0.15573722,0.08052985,1239570,faecal-oral,faecal-oral
0.023585688,0.013404932,0.95583993,0.0071694213,3052489,respiratory,respiratory
