prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.027471418,0.014303579,0.66457635,0.29364872,3052303,respiratory,respiratory
0.0037269255,0.001554807,0.0011158758,0.99360234,3052463,vector,vector
0.97362137,0.010433619,0.007406475,0.008538503,3052459,direct contact,direct contact
0.3463143,0.01062026,0.07411521,0.56895024,3048175,vector,vector
0.8688224,0.07709345,0.023588352,0.030495755,11642,direct contact,direct contact
0.31910497,0.3179214,0.2645218,0.098451816,1239572,faecal-oral,direct contact
0.17660393,0.023937298,0.7104913,0.08896746,3052676,vector,respiratory
0.0069749635,0.0040719733,0.0036241722,0.98532885,2083199,vector,vector
0.009123599,0.012022318,0.97154766,0.0073064463,3052302,respiratory,respiratory
0.0063041826,0.0036507093,0.0030460304,0.9869991,3047375,vector,vector
0.76988333,0.09443539,0.043222684,0.09245856,3049954,direct contact,direct contact
0.08726504,0.1573957,0.030443963,0.7248953,11021,vector,vector
0.24742159,0.7362321,0.008979999,0.007366306,2003650,faecal-oral,faecal-oral
0.18340014,0.024955349,0.00743074,0.7842137,1821750,faecal-oral,vector
0.004200981,0.0023219455,0.0013322256,0.99214476,3048443,vector,vector
0.0012821347,0.0016275436,0.0013038304,0.9957865,11029,vector,vector
0.6017236,0.27744555,0.030310908,0.09051992,3052560,direct contact,direct contact
0.92058724,0.020995252,0.016875073,0.04154241,3052225,direct contact,direct contact
0.9243913,0.029193621,0.02107835,0.025336765,338478,direct contact,direct contact
0.0052139824,0.0022579548,0.0014249383,0.9911032,3048168,vector,vector
0.39875686,0.029020311,0.37998584,0.19223697,3052537,vector,direct contact
0.08857335,0.0033683518,0.025738576,0.88231975,11569,vector,vector
0.009893959,0.0067093363,0.970463,0.012933799,1980456,respiratory,respiratory
0.0050844033,0.0072125695,0.0038467105,0.9838563,3052387,vector,vector
0.00339614,0.001128981,0.0010477676,0.9944271,59300,vector,vector
0.40423426,0.16160364,0.077628665,0.3565334,2955935,direct contact,direct contact
0.8832554,0.02706171,0.0069907038,0.08269219,3052462,direct contact,direct contact
0.49177355,0.48922703,0.010057468,0.00894195,1330524,faecal-oral,direct contact
0.064684905,0.012707584,0.39371878,0.5288887,3052496,respiratory,vector
