prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.2072114,0.021080662,0.69413006,0.07757787,3052310,respiratory,respiratory
0.08139902,0.02532708,0.015777256,0.8774966,40057,vector,vector
0.6473248,0.3128251,0.020899726,0.018950375,11709,direct contact,direct contact
0.0035648278,0.00649269,0.002123348,0.9878192,3048168,vector,vector
0.86219895,0.058771912,0.045678727,0.033350416,194441,direct contact,direct contact
0.21869157,0.009596278,0.030907929,0.74080426,693997,faecal-oral,vector
0.034641236,0.035747875,0.77051866,0.1590922,1933191,vector,respiratory
0.011459161,0.047734268,0.03252789,0.90827864,1933189,vector,vector
0.020840174,0.038084127,0.7926517,0.148424,3052477,respiratory,respiratory
0.056859102,0.0057965885,0.006289959,0.93105435,3052390,vector,vector
0.43057176,0.086745225,0.02465101,0.45803207,3052505,direct contact,vector
0.07168053,0.08910455,0.009877595,0.82933736,3052456,vector,vector
0.4137552,0.38453728,0.1388983,0.06280922,1330524,faecal-oral,direct contact
0.10703412,0.57637936,0.23739022,0.079196274,2003652,faecal-oral,faecal-oral
0.0025149614,0.0011775084,0.0009985162,0.99530905,11029,vector,vector
0.010218249,0.002322297,0.00921396,0.97824556,11024,vector,vector
0.3825044,0.18555072,0.28585,0.14609492,3051375,direct contact,direct contact
0.9370916,0.01132227,0.022390246,0.029195854,3052557,direct contact,direct contact
0.2720403,0.23143813,0.14201923,0.35450235,3052610,direct contact,vector
0.007439741,0.0326157,0.0046668933,0.9552776,3052413,vector,vector
0.0095461905,0.0023390185,0.004232611,0.9838822,11036,vector,vector
0.0644306,0.037405994,0.005781414,0.892382,1972573,vector,vector
0.04376145,0.012224849,0.66648877,0.27752492,3052325,respiratory,respiratory
0.36152396,0.11342889,0.057265207,0.467782,11021,vector,vector
0.3603672,0.15084015,0.35797337,0.13081923,3052514,vector,direct contact
0.047339853,0.26188064,0.041401535,0.64937794,12110,direct contact,vector
0.1697472,0.5455787,0.21553649,0.069137625,1987017,direct contact,faecal-oral
0.56644994,0.015899576,0.008621619,0.40902883,11983,faecal-oral,direct contact
0.09266848,0.022645399,0.8327743,0.051911775,3052503,respiratory,respiratory
