prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.008798178,0.004561924,0.94026804,0.046371873,3052302,respiratory,respiratory
0.110026285,0.03471009,0.018381841,0.8368818,40057,vector,vector
0.9572817,0.009332033,0.006813867,0.026572373,3052461,direct contact,direct contact
0.057697065,0.040113978,0.014319856,0.8878691,11318,vector,vector
0.9581573,0.018431092,0.005380539,0.018031081,338478,direct contact,direct contact
0.30573002,0.5781044,0.08442733,0.031738315,1330491,faecal-oral,faecal-oral
0.06665787,0.062050235,0.8569545,0.014337347,3052676,vector,respiratory
0.032555062,0.002560089,0.0027390805,0.96214575,3048287,vector,vector
0.0070677996,0.0038601505,0.98170495,0.007367071,3052493,respiratory,respiratory
0.03359802,0.039627373,0.009079126,0.9176954,40053,vector,vector
0.840627,0.015096679,0.015764154,0.1285121,11723,direct contact,direct contact
0.0024968605,0.000553541,0.0009770519,0.9959726,3048459,vector,vector
0.010080578,0.98497677,0.0025511975,0.0023914604,2003651,faecal-oral,faecal-oral
0.5537589,0.37735564,0.02988735,0.03899807,1330524,faecal-oral,direct contact
0.009364568,0.0041049407,0.0015423138,0.9849881,3047395,vector,vector
0.011012334,0.0033533315,0.0057747737,0.97985953,48543,vector,vector
0.89748025,0.015794387,0.019496856,0.06722849,3049952,direct contact,direct contact
0.9579737,0.023868779,0.008423655,0.009733797,3048148,direct contact,direct contact
0.02082061,0.0042011566,0.0103157405,0.96466255,3048233,direct contact,vector
0.0068212585,0.019902375,0.011852056,0.96142435,3052390,vector,vector
0.1621792,0.020181369,0.023865506,0.7937739,3052465,vector,vector
0.06086654,0.010129347,0.0093724765,0.91963166,3048447,vector,vector
0.012093698,0.015595713,0.9464467,0.02586389,3052310,respiratory,respiratory
0.021106778,0.004773085,0.004515706,0.9696044,3052401,vector,vector
0.0014007009,0.0059288796,0.001993595,0.9906769,3052413,vector,vector
0.9592992,0.011107787,0.012280626,0.01731235,194443,direct contact,direct contact
0.9835699,0.006747861,0.0038031705,0.005879014,3052458,direct contact,direct contact
0.56682444,0.33580017,0.06542422,0.031951167,36427,faecal-oral,direct contact
0.010494257,0.004479218,0.9766386,0.008387928,1980456,respiratory,respiratory
