prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.007458077,0.03399904,0.95443726,0.0041056015,3052474,respiratory,respiratory
0.015747197,0.019238357,0.004295001,0.9607194,3052418,vector,vector
0.9931028,0.0014339963,0.002044999,0.0034182211,2951619,direct contact,direct contact
0.13742612,0.09603006,0.10103764,0.6655062,3046277,vector,vector
0.45427707,0.007186502,0.0049479725,0.53358847,3052462,direct contact,vector
0.32125235,0.582489,0.05502205,0.041236583,2003651,faecal-oral,faecal-oral
0.010215991,0.00424554,0.0065531624,0.9789853,1972577,vector,vector
0.011874068,0.00901681,0.007045351,0.9720638,3052456,vector,vector
0.012002359,0.0036332752,0.96359664,0.02076775,3052477,respiratory,respiratory
0.022427829,0.0045536594,0.0058234143,0.9671951,3052426,vector,vector
0.22734302,0.46934563,0.07078871,0.23252258,3051375,direct contact,faecal-oral
0.0024931189,0.008325408,0.0025595478,0.9866219,3048215,vector,vector
0.17078401,0.7645143,0.039256174,0.025445523,1330524,faecal-oral,faecal-oral
0.07530451,0.6513062,0.13134073,0.14204857,1239573,faecal-oral,faecal-oral
0.004706633,0.002187669,0.00084865995,0.992257,3048360,vector,vector
0.2154939,0.036230844,0.020305954,0.7279693,3048170,vector,vector
0.28593397,0.08260935,0.03874252,0.5927142,3052461,direct contact,vector
0.7862069,0.058679447,0.081214525,0.073899135,194441,direct contact,direct contact
0.7300763,0.07934481,0.07686026,0.11371864,338079,direct contact,direct contact
0.019091917,0.006131462,0.0042252047,0.97055143,48543,vector,vector
0.025757473,0.029391672,0.008490861,0.93636006,1972573,vector,vector
0.010122778,0.0043454664,0.002564136,0.98296756,3052397,vector,vector
0.6357323,0.0609667,0.019006293,0.28429472,2846071,respiratory,direct contact
0.0131762205,0.012561638,0.010857354,0.9634048,3048447,vector,vector
0.013503647,0.003962419,0.004628624,0.97790533,3047837,vector,vector
0.31174332,0.47287133,0.17121546,0.04416989,694009,direct contact,faecal-oral
0.8584388,0.065036274,0.023167128,0.053357862,11723,direct contact,direct contact
0.24918927,0.6113193,0.039451327,0.100040056,2003650,faecal-oral,faecal-oral
0.009783806,0.026246693,0.955035,0.008934564,3052310,respiratory,respiratory
