prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.0069839973,0.0023958134,0.9875492,0.0030710676,3052489,respiratory,respiratory
0.014151179,0.020811154,0.005101702,0.95993596,3052456,vector,vector
0.69993883,0.19850214,0.047435775,0.054123286,147711,direct contact,direct contact
0.0016571056,0.0022946922,0.0018170053,0.9942312,3048215,vector,vector
0.55510616,0.038109675,0.04371409,0.36307007,2955935,direct contact,direct contact
0.09303912,0.58273095,0.1917265,0.13250344,2003652,faecal-oral,faecal-oral
0.0864211,0.013928411,0.06261177,0.83703876,1933191,vector,vector
0.023674587,0.016092286,0.08916407,0.871069,3052387,vector,vector
0.020566605,0.012761899,0.86587507,0.10079639,3052303,respiratory,respiratory
0.01005732,0.00543622,0.0021962263,0.98231024,3048287,vector,vector
0.94610864,0.0254964,0.01768985,0.01070505,338478,direct contact,direct contact
0.028265748,0.017763315,0.012344508,0.9416264,3047837,vector,vector
0.06420856,0.02389217,0.014855469,0.89704376,693997,faecal-oral,vector
0.18368348,0.14468996,0.07635364,0.5952729,1239572,faecal-oral,vector
0.016336827,0.0032085474,0.0061700623,0.9742846,3048447,vector,vector
0.0033447281,0.00609181,0.05774155,0.93282187,3052428,vector,vector
0.4711646,0.11806543,0.22232944,0.1884405,694009,direct contact,direct contact
0.17496936,0.0132508185,0.7782901,0.033489756,3049953,direct contact,respiratory
0.5631944,0.23380373,0.08874628,0.11425556,3051375,direct contact,direct contact
0.00072203774,0.0004897321,0.0008578349,0.9979304,11029,vector,vector
0.011350456,0.0018060054,0.0016284599,0.98521507,3052463,vector,vector
0.03908581,0.016657759,0.0076402216,0.9366162,3052390,vector,vector
0.05947501,0.012807982,0.83071744,0.09699961,3052499,respiratory,respiratory
0.0015340825,0.0019797664,0.000880734,0.9956054,11033,vector,vector
0.0027425927,0.0027154607,0.020571653,0.97397023,2083198,vector,vector
0.97070944,0.013955152,0.0041269725,0.011208388,138951,direct contact,direct contact
0.69568497,0.10953777,0.03653471,0.15824258,3052460,direct contact,direct contact
0.09519978,0.024049358,0.0050679,0.875683,11983,faecal-oral,vector
0.03836746,0.0753833,0.8591249,0.027124302,3052493,respiratory,respiratory
