prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.10895791,0.10888701,0.74458456,0.037570488,1980456,respiratory,respiratory
0.04205844,0.017583257,0.018828997,0.92152923,3052401,vector,vector
0.7959024,0.041192777,0.024016928,0.1388879,3052223,direct contact,direct contact
0.30715898,0.019158037,0.49438226,0.17930076,3052514,vector,respiratory
0.9416569,0.014198295,0.003614869,0.040530004,3052462,direct contact,direct contact
0.5401124,0.0979471,0.066225365,0.29571518,95342,faecal-oral,direct contact
0.0058205244,0.0014152253,0.002159058,0.9906052,3048459,vector,vector
0.010837168,0.0016865064,0.0014873676,0.985989,3052468,vector,vector
0.121018276,0.023050878,0.42585182,0.43007898,3052303,respiratory,vector
0.015888333,0.009401647,0.0072169947,0.96749306,3052381,vector,vector
0.8386014,0.11267724,0.012136027,0.03658528,11676,direct contact,direct contact
0.036683526,0.050062876,0.007868165,0.90538543,1933189,vector,vector
0.29972097,0.68942547,0.006166888,0.0046866196,1330491,faecal-oral,faecal-oral
0.77599293,0.085476816,0.04992868,0.08860153,12092,faecal-oral,direct contact
0.038054515,0.017634736,0.012392405,0.9319183,3052440,vector,vector
0.034571964,0.008131057,0.007471578,0.9498254,1972577,vector,vector
0.40476227,0.23309591,0.16100696,0.20113488,3052230,direct contact,direct contact
0.5895672,0.29951978,0.019813024,0.09109998,3051375,direct contact,direct contact
0.9578168,0.004622155,0.005835244,0.03172587,249583,direct contact,direct contact
0.0063630124,0.03392857,0.004832192,0.95487624,3052418,vector,vector
0.010644246,0.021117697,0.017748147,0.95048994,3052413,vector,vector
0.051935397,0.011942643,0.007017317,0.9291046,3048447,vector,vector
0.06296576,0.028165238,0.87458825,0.03428077,3052310,respiratory,respiratory
0.016666083,0.039148226,0.0045796777,0.939606,3052426,vector,vector
0.06762812,0.126822,0.027710687,0.7778392,3052428,vector,vector
0.7443397,0.01802609,0.19983137,0.037802823,11292,direct contact,direct contact
0.71520025,0.22889304,0.028921748,0.026984964,194443,direct contact,direct contact
0.70496136,0.0904253,0.058825813,0.1457875,28876,faecal-oral,direct contact
0.0625016,0.0034972609,0.47882488,0.4551762,3052789,respiratory,respiratory
