prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.04695622,0.025551343,0.90558964,0.021902867,3052310,respiratory,respiratory
0.21218075,0.15186508,0.057170957,0.5787832,1933190,vector,vector
0.8627242,0.09227753,0.021686979,0.023311298,194440,direct contact,direct contact
0.060665544,0.022817664,0.014036597,0.90248024,3052431,vector,vector
0.98124874,0.0034000503,0.009373155,0.0059780506,90961,direct contact,direct contact
0.06932901,0.7432471,0.066286534,0.12113733,2003649,faecal-oral,faecal-oral
0.59913373,0.013526367,0.011876759,0.37546313,40058,vector,direct contact
0.025805678,0.0047633387,0.004443109,0.9649879,204269,vector,vector
0.06507741,0.0154963685,0.84711534,0.07231089,3052303,respiratory,respiratory
0.0051192697,0.0012175622,0.0023924473,0.9912708,37124,vector,vector
0.57495654,0.19518286,0.17372492,0.056135625,35612,direct contact,direct contact
0.0023751587,0.0027723988,0.0014352207,0.99341726,3052390,vector,vector
0.056536082,0.00679358,0.0043969993,0.9322734,1348384,faecal-oral,vector
0.3915032,0.33151758,0.087926306,0.18905286,1239572,faecal-oral,direct contact
0.04711517,0.03199156,0.011298922,0.9095943,11020,vector,vector
0.0038649864,0.0015555958,0.0012191888,0.9933602,11029,vector,vector
0.730034,0.016937891,0.017058985,0.23596919,3048184,direct contact,direct contact
0.9599508,0.019363107,0.0061080246,0.014578099,3052560,direct contact,direct contact
0.42083672,0.3758424,0.031659864,0.17166099,3049954,direct contact,direct contact
0.0020550494,0.0020004106,0.0012491543,0.99469537,3048225,vector,vector
0.24427155,0.009778356,0.009423769,0.7365263,3048175,vector,vector
0.0008841842,0.0012403965,0.0016747462,0.9962006,3048448,vector,vector
0.46485007,0.02287873,0.4947007,0.017570494,694003,respiratory,respiratory
0.047499273,0.033122502,0.016100388,0.9032779,11034,vector,vector
0.07876853,0.02125771,0.00939472,0.89057904,40053,vector,vector
0.9781788,0.013225074,0.0047040354,0.0038920767,194443,direct contact,direct contact
0.86681294,0.09342633,0.02599085,0.013769878,338478,direct contact,direct contact
0.44968995,0.51313376,0.019708075,0.017468156,1239570,faecal-oral,faecal-oral
0.016443523,0.004284265,0.9750073,0.00426493,3052489,respiratory,respiratory
