prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.0796842,0.026430175,0.8736952,0.020190392,290028,respiratory,respiratory
0.013241721,0.0040987898,0.0026770767,0.9799824,37124,vector,vector
0.6956169,0.106273666,0.11365985,0.08444954,338478,direct contact,direct contact
0.035768665,0.019054774,0.009547201,0.93562937,3052464,vector,vector
0.92970425,0.045707628,0.015957363,0.008630719,194441,direct contact,direct contact
0.8069189,0.057330817,0.049734525,0.086015746,1803956,faecal-oral,direct contact
0.1828604,0.056049943,0.7141047,0.04698497,3052676,vector,respiratory
0.021676742,0.0057293107,0.0144078825,0.9581861,3052401,vector,vector
0.28527707,0.10795632,0.02110547,0.5856611,2846071,respiratory,vector
0.013537291,0.014416337,0.00205024,0.96999615,3052387,vector,vector
0.52034605,0.009253418,0.005227588,0.465173,3052345,direct contact,direct contact
0.0024715054,0.0010304324,0.0016807005,0.9948173,60877,vector,vector
0.39603177,0.3945386,0.12807335,0.081356265,2003649,faecal-oral,direct contact
0.25351235,0.07628961,0.017814588,0.65238345,11983,faecal-oral,vector
0.006624506,0.0026744858,0.0029772546,0.9877237,3052444,vector,vector
0.003114486,0.0024026546,0.0010404362,0.9934424,3048225,vector,vector
0.6744361,0.09840093,0.07804237,0.14912058,3048148,direct contact,direct contact
0.9883979,0.002984138,0.0027228002,0.0058952197,249583,direct contact,direct contact
0.9746757,0.0063807718,0.0050515286,0.01389193,38767,direct contact,direct contact
0.4349499,0.106206685,0.047403913,0.41143945,40058,vector,direct contact
0.14433965,0.050422397,0.007885494,0.7973525,204269,vector,vector
0.013640097,0.004406196,0.005987265,0.9759664,1972572,vector,vector
0.30519682,0.15101798,0.45500728,0.088777915,1980456,respiratory,respiratory
0.49277404,0.01796407,0.044126444,0.44513538,40053,vector,direct contact
0.2624844,0.028580539,0.018269513,0.69066554,3046277,vector,vector
0.45766005,0.47619867,0.03220857,0.033932753,138948,direct contact,faecal-oral
0.013520377,0.005583595,0.004966557,0.9759295,3048184,direct contact,vector
0.27735606,0.21961267,0.11473323,0.3882981,2956252,faecal-oral,vector
0.023250619,0.016285952,0.95615,0.004313476,3052474,respiratory,respiratory
