prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.030101106,0.011828471,0.9254434,0.03262703,3052499,respiratory,respiratory
0.22298992,0.08945662,0.10449565,0.5830578,3052464,vector,vector
0.08022948,0.023176244,0.008485088,0.8881092,2955935,direct contact,vector
0.079824574,0.04156781,0.043947786,0.8346598,2083199,vector,vector
0.10456039,0.024915667,0.016626617,0.85389733,2955465,direct contact,vector
0.09860387,0.011620496,0.0052131973,0.88456243,11983,faecal-oral,vector
0.05308606,0.018294886,0.009949428,0.9186697,77763,vector,vector
0.38010842,0.19814837,0.11099183,0.3107514,3052676,vector,direct contact
0.020749131,0.008851611,0.9546653,0.01573387,3052480,respiratory,respiratory
0.006144901,0.005485047,0.003190043,0.98518,3052413,vector,vector
0.03563499,0.110589474,0.8334717,0.020303844,3052314,direct contact,respiratory
0.03383205,0.0053190533,0.0023860643,0.9584629,1972572,vector,vector
0.7766998,0.10743358,0.03376737,0.082099244,1239570,faecal-oral,direct contact
0.30142242,0.50152045,0.14766486,0.04939222,1803956,faecal-oral,faecal-oral
0.016140692,0.038092706,0.0039389553,0.9418276,59304,vector,vector
0.011441266,0.0046104435,0.0032408866,0.98070735,3052418,vector,vector
0.47645122,0.38805068,0.040941074,0.09455699,11642,direct contact,direct contact
0.14682478,0.007982472,0.0071088052,0.8380839,3048184,direct contact,vector
0.50462925,0.2241634,0.041832563,0.22937475,11676,direct contact,direct contact
0.7666782,0.026419766,0.07098031,0.13592175,1972574,vector,direct contact
0.07416165,0.007923613,0.005526153,0.91238856,3048168,vector,vector
0.03565,0.016534183,0.04571446,0.90210134,3052429,vector,vector
0.18317236,0.03666232,0.02655796,0.75360733,2846071,respiratory,vector
0.015848638,0.009807851,0.024687212,0.94965637,3052401,vector,vector
0.022610717,0.0049922196,0.0030070336,0.96939003,3052468,vector,vector
0.64523935,0.16888197,0.14759248,0.038286157,3052556,direct contact,direct contact
0.9440916,0.023243977,0.008534901,0.024129465,138950,direct contact,direct contact
0.07501647,0.8445771,0.05604213,0.024364382,2003651,faecal-oral,faecal-oral
0.0059839743,0.0048236838,0.9828231,0.006369315,3052470,respiratory,respiratory
