prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.129091,0.05251948,0.8102308,0.008158741,694003,respiratory,respiratory
0.018699992,0.0025277652,0.0021445553,0.9766277,3048170,vector,vector
0.984522,0.0028471788,0.004911154,0.0077196355,90961,direct contact,direct contact
0.06654305,0.012376835,0.008412973,0.9126672,3052464,vector,vector
0.87031186,0.04063496,0.023424415,0.06562879,3052459,direct contact,direct contact
0.31957677,0.54921395,0.07783675,0.0533725,36427,faecal-oral,faecal-oral
0.0037721985,0.0037701933,0.0016917215,0.9907659,3048443,vector,vector
0.004919458,0.0039830706,0.014942926,0.9761545,3052401,vector,vector
0.4598226,0.0375497,0.062422436,0.44020522,1335626,respiratory,direct contact
0.0019662278,0.0028230608,0.0016703829,0.99354035,59301,vector,vector
0.28063133,0.2532378,0.05447334,0.41165748,2955935,direct contact,vector
0.002311607,0.0016991219,0.0019562398,0.99403304,37124,vector,vector
0.08457051,0.6503942,0.012215166,0.2528201,1821750,faecal-oral,faecal-oral
0.5934995,0.3467216,0.037432235,0.022346748,1239570,faecal-oral,direct contact
0.015544156,0.0029537217,0.0035396793,0.9779625,3048440,vector,vector
0.029570257,0.010813099,0.0074928827,0.9521237,2747210,vector,vector
0.16816674,0.48048174,0.13160288,0.21974862,35612,direct contact,faecal-oral
0.836347,0.033999566,0.04609218,0.08356127,338079,direct contact,direct contact
0.51706874,0.18386266,0.06402769,0.23504089,3051375,direct contact,direct contact
0.011506085,0.010334093,0.0051583783,0.9730014,3052413,vector,vector
0.0013084081,0.0007112667,0.0011238757,0.99685645,60877,vector,vector
0.31695074,0.20450795,0.13398634,0.344555,40053,vector,vector
0.010092241,0.003948603,0.9706734,0.015285807,3052493,respiratory,respiratory
0.3917776,0.05983328,0.17348295,0.37490615,1972574,vector,direct contact
0.16679725,0.017520614,0.00905261,0.8066296,40057,vector,vector
0.64908487,0.087174155,0.1493447,0.11439627,338478,direct contact,direct contact
0.64249456,0.15846513,0.03940152,0.15963884,3052610,direct contact,direct contact
0.4871006,0.34729457,0.14280479,0.022800082,1803956,faecal-oral,direct contact
0.012272441,0.014815804,0.9501395,0.02277226,1980456,respiratory,respiratory
