prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.47003835,0.08852022,0.2510583,0.19038308,3052325,respiratory,direct contact
0.0063478723,0.004551558,0.15138355,0.83771706,1933191,vector,vector
0.10075543,0.86776924,0.009753233,0.021722095,138950,direct contact,faecal-oral
0.0075309984,0.005974066,0.16385269,0.82264227,1933190,vector,vector
0.9841361,0.0036059755,0.0030343966,0.009223562,11676,direct contact,direct contact
0.21560673,0.7356562,0.013435878,0.035301227,2003649,faecal-oral,faecal-oral
0.0023588047,0.0032709697,0.0028316497,0.9915386,3048447,vector,vector
0.01473457,0.012081802,0.2177191,0.75546455,3052514,vector,vector
0.071604095,0.043167334,0.86167794,0.02355063,290028,respiratory,respiratory
0.003050639,0.0015428066,0.0020756682,0.9933309,60877,vector,vector
0.9847995,0.00670028,0.0020716465,0.006428589,3052459,direct contact,direct contact
0.005421648,0.006569967,0.20669152,0.7813169,11569,vector,vector
0.09490021,0.082878575,0.7696371,0.05258409,36427,faecal-oral,respiratory
0.2542726,0.08105387,0.2484291,0.4162444,693997,faecal-oral,vector
0.004776395,0.0014671936,0.0019285078,0.99182796,2083198,vector,vector
0.057754315,0.008515322,0.00257491,0.93115544,3052381,vector,vector
0.6023762,0.18423139,0.06613445,0.14725797,3052223,direct contact,direct contact
0.39429104,0.30164734,0.22883168,0.075229965,194443,direct contact,direct contact
0.4030915,0.14549935,0.031309772,0.42009938,2955291,direct contact,vector
0.8421582,0.00921608,0.010968817,0.13765691,3052465,vector,direct contact
0.11540284,0.0065441304,0.0045801303,0.87347287,1933189,vector,vector
0.0052503226,0.0076494496,0.0031161318,0.9839841,3052464,vector,vector
0.005834567,0.006063262,0.9751247,0.012977494,3052489,respiratory,respiratory
0.0013640121,0.0045808465,0.0017524546,0.99230266,3047385,vector,vector
0.024641488,0.0052542114,0.002396864,0.96770746,3047395,vector,vector
0.9419031,0.05144954,0.00221905,0.0044282624,11642,direct contact,direct contact
0.31642824,0.004877212,0.09873298,0.57996154,2955935,direct contact,vector
0.19008203,0.75845057,0.006779836,0.044687588,1239565,faecal-oral,faecal-oral
0.82698375,0.06038584,0.07394944,0.038680963,1335626,respiratory,direct contact
