prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.039966118,0.033618916,0.74825215,0.17816283,3052503,respiratory,respiratory
0.30547684,0.048184264,0.20480907,0.4415298,1972578,vector,vector
0.66772306,0.022951936,0.03914182,0.27018318,1987017,direct contact,direct contact
0.022677,0.019104293,0.16829936,0.7899193,3052684,vector,vector
0.96015626,0.03520625,0.0009167035,0.0037207152,3052460,direct contact,direct contact
0.06813787,0.25807115,0.005439939,0.668351,1348384,faecal-oral,vector
0.02824542,0.0033118094,0.0070467247,0.96139604,11021,vector,vector
0.01701877,0.021797469,0.03618773,0.9249961,3052418,vector,vector
0.23521674,0.059947502,0.43427905,0.27055675,3052325,respiratory,respiratory
0.11132421,0.008060324,0.0058072926,0.87480813,3052387,vector,vector
0.9250936,0.03231828,0.008262331,0.03432583,12475,direct contact,direct contact
0.020383602,0.0022443635,0.0015138556,0.9758582,11318,vector,vector
0.92794037,0.005204737,0.0038429736,0.06301189,1239570,faecal-oral,direct contact
0.083197124,0.8795039,0.024073472,0.013225481,2956252,faecal-oral,faecal-oral
0.011730651,0.0065559265,0.0050894893,0.97662395,3047817,vector,vector
0.027533658,0.0062520066,0.0041672965,0.9620471,3047395,vector,vector
0.6586509,0.033362594,0.012289436,0.2956971,3048148,direct contact,direct contact
0.06263306,0.01562954,0.0063168197,0.91542053,2951619,direct contact,vector
0.71047616,0.08740882,0.011322215,0.19079281,3049952,direct contact,direct contact
0.0037783608,0.0050716493,0.046662033,0.944488,1933191,vector,vector
0.0056763235,0.0019305315,0.0012146182,0.9911786,3052468,vector,vector
0.02811104,0.026765496,0.8376191,0.10750432,3052537,vector,respiratory
0.17308663,0.34386933,0.46280557,0.020238467,277944,respiratory,respiratory
0.20057096,0.018019991,0.05934516,0.72206384,3052444,vector,vector
0.008765907,0.0011454856,0.001035797,0.98905283,3048215,vector,vector
0.9433386,0.00575077,0.0024714596,0.048439216,38767,direct contact,direct contact
0.1972903,0.63042706,0.10537186,0.06691082,3052230,direct contact,faecal-oral
0.11382913,0.47899014,0.2085871,0.19859368,67605,faecal-oral,faecal-oral
0.2810534,0.041282628,0.25168014,0.42598382,3052499,respiratory,vector
