prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.0005067915,0.00030139642,0.0030466083,0.9961451,3048300,respiratory,vector
0.010099522,0.0011120811,0.0031494587,0.9856389,3048168,vector,vector
0.70065594,0.06034104,0.06068589,0.1783171,11709,direct contact,direct contact
0.2542434,0.077712886,0.6235619,0.044481736,3052440,vector,respiratory
0.8680869,0.007365899,0.0063384823,0.11820876,2951618,direct contact,direct contact
0.8725182,0.02043044,0.100155406,0.006895943,1678143,faecal-oral,direct contact
0.0013741297,0.0003343268,0.00035541249,0.9979361,3048448,vector,vector
0.0015493112,0.0005023854,0.0012633182,0.99668497,60875,vector,vector
0.06640103,0.015897704,0.7106857,0.20701563,3052470,respiratory,respiratory
0.27151793,0.0151577825,0.0046648174,0.7086594,40058,vector,vector
0.75668824,0.22484289,0.0008322098,0.017636642,3049953,direct contact,direct contact
0.024648977,0.05336556,0.4791726,0.44281286,3052429,vector,respiratory
0.13862331,0.8390761,0.010470556,0.011830037,72149,faecal-oral,faecal-oral
0.026761085,0.033220854,0.0020052004,0.9380129,28875,faecal-oral,vector
0.056280646,0.003595686,0.00351789,0.9366058,3048175,vector,vector
0.10386964,0.039636686,0.31749,0.5390037,11024,vector,vector
0.94796354,0.02939807,0.015680296,0.006958073,3052458,direct contact,direct contact
0.97756255,0.011516573,0.005063906,0.0058569233,338079,direct contact,direct contact
0.28807274,0.0035868813,0.004855212,0.7034852,3048184,direct contact,vector
0.0029282223,0.0017589385,0.0006642686,0.9946485,40053,vector,vector
0.0062908595,0.0013945366,0.023684015,0.96863055,1933190,vector,vector
0.00055432203,0.0007293907,0.00027533597,0.9984409,3048225,vector,vector
0.029725159,0.009293232,0.9593299,0.0016516678,290028,respiratory,respiratory
0.23126763,0.0065882066,0.46225098,0.29989317,3052514,vector,respiratory
0.08439204,0.12172044,0.0075763925,0.78631115,204269,vector,vector
0.25396737,0.08055434,0.005318324,0.66015995,3049954,direct contact,vector
0.023225421,0.01255296,0.95389664,0.010324947,3052610,direct contact,respiratory
0.47330105,0.23045753,0.022806171,0.2734353,1239570,faecal-oral,direct contact
0.0008064039,0.0023606897,0.016798265,0.9800346,1980456,respiratory,vector
