prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.08206939,0.004022902,0.89307845,0.020829244,3052303,respiratory,respiratory
0.017669573,0.0036507398,0.0014216912,0.977258,204269,vector,vector
0.00219861,0.00020690965,0.00016483711,0.99742967,3048233,direct contact,vector
0.004792172,0.0005251121,0.0027995657,0.99188316,11039,vector,vector
0.7240063,0.009393063,0.015961748,0.25063884,11292,direct contact,direct contact
0.26027143,0.029268138,0.010142821,0.7003177,1239570,faecal-oral,vector
0.14972614,0.0024320586,0.083623454,0.7642183,3052444,vector,vector
0.0010891571,0.00019697846,0.00021931701,0.9984945,3048459,vector,vector
0.12621085,0.009483921,0.8221387,0.0421665,3052317,respiratory,respiratory
0.034708425,0.0020335368,0.0010254743,0.9622326,2748762,vector,vector
0.8857023,0.0077976375,0.01623337,0.09026667,249583,direct contact,direct contact
0.0042900066,0.001997337,0.97901833,0.014694324,3052537,vector,respiratory
0.40923938,0.5714038,0.016259821,0.0030970206,1330524,faecal-oral,faecal-oral
0.24587403,0.723627,0.027743371,0.0027556599,1330491,faecal-oral,faecal-oral
0.020707084,0.03484281,0.019741435,0.9247087,1972577,vector,vector
0.00073847757,0.0025346656,0.0003266385,0.99640024,40053,vector,vector
0.97746974,0.0012656292,0.019820835,0.0014437821,194440,direct contact,direct contact
0.34736434,0.013199352,0.03434161,0.6050947,90961,direct contact,vector
0.99484587,0.0040541696,0.00054925174,0.00055067724,3052505,direct contact,direct contact
0.0011002562,0.00034467893,0.00013472114,0.99842036,3052464,vector,vector
0.0108699985,0.008859157,0.05663942,0.9236314,11569,vector,vector
0.015486436,0.011417556,0.0284492,0.9446468,3052684,vector,vector
0.0026552763,0.0022941413,0.989016,0.0060346182,3052496,respiratory,respiratory
0.0011650604,0.00015051306,0.00034764683,0.9983368,3048168,vector,vector
0.00071349513,0.00021873579,0.00047475885,0.99859303,3046277,vector,vector
0.6432029,0.07453635,0.052658018,0.22960274,1987017,direct contact,direct contact
0.98015654,0.015705463,0.0015795272,0.0025584374,338079,direct contact,direct contact
0.51611614,0.44522017,0.033681795,0.004981923,2003650,faecal-oral,direct contact
0.4781557,0.0015033064,0.008382815,0.5119582,2846071,respiratory,vector
