prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.0,0.14750755994370593,0.0,0.0,0.0,0.8524924400562941,3048148,respiratory,viraemic
0.0,0.2957181081017083,0.1272727278281846,0.0,0.0,0.5770091640701069,332097,viraemic,viraemic
0.15337216207019688,0.0,0.4198006822210934,0.12890386807067003,0.1354933633171909,0.16242992432084866,1803956,gastrointestinal,other
0.0,0.15188815971595077,0.0,0.0,0.1280330375724517,0.7200788027115975,3052381,viraemic,viraemic
0.0,0.2980901723212729,0.0,0.0,0.0,0.7019098276787271,3048158,neural,viraemic
0.0,0.2923652622331463,0.5664835757803096,0.0,0.0,0.14115116198654415,12475,other,other
0.0,0.0,0.1396016116514522,0.0,0.4553058203445683,0.40509256800397947,3052470,systemic,systemic
0.0,0.41649409728034636,0.1700617654972316,0.0,0.0,0.413444137222422,3048170,viraemic,neural
0.1278211418454206,0.0,0.36342102631864803,0.2581088907934919,0.0,0.25064894104243934,338079,other,other
0.0,0.0,0.2920280881530228,0.0,0.2662052613369415,0.4417666505100357,3052499,systemic,viraemic
0.0,0.13337284526447707,0.0,0.0,0.15616841206513685,0.7104587426703862,11318,neural,viraemic
0.0,0.09766126563651648,0.0,0.0,0.9023387343634836,0.0,3052317,systemic,systemic
0.4311777551459729,0.2736855038057785,0.13479379831353158,0.1603429427347169,0.0,0.0,1678143,other,gastrointestinal
0.0,0.12086697992459441,0.2932872553280543,0.0,0.3288667902835259,0.25697897446382534,3052501,other,systemic
0.0,0.1420850579762952,0.0,0.0,0.12696397475709303,0.7309509672666117,1972575,viraemic,viraemic
0.0,0.14156076306304244,0.0,0.0,0.0,0.8584392369369576,3047375,viraemic,viraemic
0.4722183747192244,0.0,0.2574442366082298,0.0,0.0,0.27033738867254575,1239572,gastrointestinal,gastrointestinal
0.0,0.44966479924128183,0.13402645751816555,0.0,0.0,0.4163087432405526,3052466,neural,neural
0.0,0.6664753068387603,0.0,0.0,0.11497676706717946,0.21854792609406024,2951619,neural,neural
0.0,0.11776488652281292,0.0,0.0,0.7842587077126836,0.09797640576450352,2169991,systemic,systemic
0.0,0.31564091260849636,0.16165946928210032,0.0,0.0,0.5226996181094034,60876,viraemic,viraemic
0.12789122390043894,0.39311704115651497,0.0,0.13904733235551817,0.0,0.33994440258752795,2748762,viraemic,neural
0.7114847531284949,0.0,0.0,0.14294004731217524,0.0,0.14557519955932982,463676,respiratory,gastrointestinal
0.0,0.27896612658773223,0.138725584274468,0.0,0.0,0.5823082891377999,48543,viraemic,viraemic
0.0,0.14400282608397494,0.0,0.0,0.5827041725750862,0.273293001340939,3052600,viraemic,systemic
0.29334530781759116,0.18352976519058686,0.12937003396442173,0.2586643960098536,0.0,0.13509049701754666,28876,gastrointestinal,gastrointestinal
0.34535831321408805,0.13102208380796335,0.0,0.5236196029779486,0.0,0.0,1348384,gastrointestinal,respiratory
0.0,0.31558026313653964,0.14672295047744657,0.0,0.0,0.5376967863860138,3048287,neural,viraemic
0.0,0.2664625980006736,0.1650299469119267,0.0,0.0,0.5685074550873996,59301,viraemic,viraemic
0.1423105907314848,0.0,0.283482288829815,0.162037821974041,0.2826186000764386,0.1295506983882207,147712,respiratory,other
