prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.238,0.342,0.088,0.064,0.044,0.224,12110,3,1
0.076,0.21,0.038,0.014,0.032,0.63,332097,5,5
0.376,0.124,0.108,0.082,0.13,0.18,95342,0,0
0.03,0.2,0.046,0.026,0.026,0.672,37124,5,5
0.052,0.16,0.022,0.054,0.114,0.598,1972576,1,5
0.102,0.058,0.566,0.116,0.05,0.108,11723,2,2
0.056,0.106,0.056,0.054,0.334,0.394,3052505,4,5
0.082,0.066,0.076,0.122,0.034,0.62,3052429,5,5
0.156,0.138,0.298,0.116,0.07,0.222,3052619,2,2
0.076,0.098,0.04,0.072,0.354,0.36,3052458,4,5
0.02,0.614,0.018,0.018,0.148,0.182,90961,1,1
0.026,0.042,0.03,0.036,0.814,0.052,3052302,4,4
0.03,0.302,0.026,0.008,0.024,0.61,11029,2,5
0.08,0.056,0.646,0.06,0.09,0.068,194443,2,2
0.022,0.402,0.092,0.01,0.02,0.454,3047375,5,5
0.05,0.236,0.07,0.024,0.034,0.586,3048360,5,5
0.39,0.068,0.168,0.138,0.078,0.158,1239572,0,0
0.098,0.218,0.014,0.018,0.018,0.634,11036,1,5
0.026,0.606,0.04,0.026,0.134,0.168,12538,1,1
0.19,0.146,0.046,0.118,0.068,0.432,351073,4,5
0.042,0.324,0.046,0.014,0.024,0.55,59300,5,5
0.048,0.092,0.118,0.076,0.208,0.458,3052537,5,5
0.272,0.012,0.112,0.436,0.034,0.134,694003,3,3
0.01,0.514,0.14,0.01,0.022,0.304,3048170,5,1
0.04,0.264,0.032,0.04,0.18,0.444,1972577,5,5
0.418,0.134,0.12,0.114,0.078,0.136,1821750,0,0
0.38,0.054,0.17,0.146,0.056,0.194,1239573,0,0
0.1,0.302,0.14,0.046,0.084,0.328,3048215,1,5
0.052,0.086,0.06,0.048,0.036,0.718,3052389,5,5
0.284,0.018,0.076,0.406,0.066,0.15,11137,3,3
