prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.074,0.04,0.118,0.262,0.106,0.4,3049952,3,5
0.048,0.366,0.082,0.024,0.052,0.428,59301,5,5
0.24,0.128,0.154,0.044,0.166,0.268,11983,0,5
0.034,0.238,0.112,0.016,0.016,0.584,37124,5,5
0.026,0.454,0.016,0.028,0.192,0.284,90961,1,1
0.11,0.024,0.494,0.246,0.054,0.072,338079,2,2
0.048,0.02,0.192,0.052,0.16,0.528,1980456,4,5
0.158,0.15,0.046,0.11,0.178,0.358,2748762,5,5
0.084,0.03,0.246,0.086,0.162,0.392,3052501,2,5
0.034,0.052,0.036,0.026,0.806,0.046,3052317,4,4
0.13,0.21,0.112,0.056,0.198,0.294,1714619,1,5
0.046,0.058,0.234,0.05,0.266,0.346,3052470,4,5
0.22,0.06,0.188,0.142,0.132,0.258,12092,2,5
0.062,0.046,0.654,0.078,0.054,0.106,11723,2,2
0.08,0.024,0.16,0.178,0.042,0.516,3052456,5,5
0.042,0.398,0.174,0.032,0.024,0.33,59300,5,1
0.304,0.088,0.112,0.176,0.042,0.278,1239565,0,0
0.026,0.014,0.116,0.054,0.038,0.752,3052390,1,5
0.258,0.092,0.036,0.142,0.156,0.316,77763,1,5
0.056,0.102,0.03,0.042,0.436,0.334,3052458,4,4
0.036,0.282,0.014,0.008,0.124,0.536,1972575,5,5
0.012,0.56,0.138,0.004,0.024,0.262,3048170,5,1
0.092,0.038,0.114,0.184,0.082,0.49,3048148,3,5
0.032,0.134,0.054,0.042,0.322,0.416,1987019,5,5
0.074,0.034,0.082,0.124,0.042,0.644,3052413,5,5
0.364,0.07,0.18,0.146,0.084,0.156,1239572,0,0
0.35,0.036,0.182,0.228,0.07,0.134,138951,0,0
0.09,0.366,0.094,0.048,0.068,0.334,11569,1,1
0.076,0.27,0.04,0.03,0.142,0.442,1972574,5,5
0.128,0.062,0.148,0.112,0.096,0.454,2955465,3,5
