prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.248,0.043,0.205,0.246,0.11204878048780488,0.1459512195121951,147712,3,0
0.056,0.15878686076894366,0.016035087719298246,0.036055555555555556,0.06220329779712095,0.6709191981590816,1972579,5,5
0.166,0.18522433402525512,0.099,0.064,0.1750487804878049,0.31072688548693994,138948,0,5
0.068,0.24304166666666666,0.118,0.045,0.2381142857142857,0.28784404761904764,1933189,5,5
0.028,0.337,0.09033333333333333,0.03,0.186,0.32866666666666666,1714619,1,1
0.22,0.18704166666666666,0.204,0.062,0.106,0.22095833333333334,1678143,2,5
0.058,0.05705276985985273,0.20383508771929826,0.0890952380952381,0.23020819696299571,0.36180870736261517,1980456,4,5
0.01,0.2073048762900079,0.02636842105263158,0.014095238095238095,0.04830754046979978,0.6939239240923226,3047385,5,5
0.204,0.042,0.21,0.284,0.05,0.21,3052493,2,3
0.088,0.2920416666666667,0.116,0.05,0.1720487804878049,0.28190955284552843,3046277,4,1
0.064,0.318,0.211,0.056,0.014114285714285715,0.3368857142857143,11033,1,5
0.018,0.078,0.046,0.034,0.746,0.078,2169991,4,4
0.106,0.104,0.47,0.09,0.06866666666666665,0.1613333333333333,3052619,2,2
0.132,0.056845454545454546,0.21780000000000002,0.1180952380952381,0.14810760401721665,0.32715170334209076,3052498,2,5
0.091,0.05083508771929825,0.3508350877192983,0.1340952380952381,0.16809391124871,0.20514067521745544,3052789,5,2
0.03,0.2072594217445534,0.06636842105263158,0.022055555555555557,0.03419325475551406,0.6401233468917454,60877,5,5
0.19,0.16644166666666665,0.127,0.08,0.15819999999999998,0.2783583333333334,11983,0,5
0.094,0.32803508771929824,0.09503508771929825,0.06,0.11003508771929825,0.3128947368421053,3048215,1,1
0.028,0.11813916043703278,0.008333333333333331,0.026055555555555557,0.06622367226269665,0.7532482784113818,1972576,1,5
0.018,0.148,0.024,0.024,0.642,0.144,3052314,4,4
0.036,0.22426522445248373,0.16303508771929826,0.026,0.024256977450800604,0.5264427103774174,59300,5,5
0.048,0.26804545454545453,0.09,0.034,0.3100487804878049,0.24990576496674058,1933190,5,4
0.16,0.314,0.058,0.08,0.116,0.272,118027,3,1
0.128,0.306,0.112,0.034055555555555554,0.07804878048780488,0.34189566395663956,1821749,5,5
0.104,0.23418082710369945,0.06033333333333333,0.04615079365079365,0.07206060606060606,0.4832744398515675,3048440,5,5
0.206,0.17423672141264254,0.073,0.043,0.1461581670362158,0.3576051115511416,138950,0,5
0.33,0.174,0.138,0.122,0.122,0.114,1330524,0,0
0.022,0.37536271822284983,0.06603508771929825,0.010095238095238095,0.026132648694908,0.5003743072677058,3052466,1,5
0.136,0.06426136936845224,0.042035087719298245,0.09415079365079367,0.042035087719298245,0.6215176615421576,3052429,5,5
0.186,0.09004166666666667,0.19,0.212,0.08,0.24195833333333333,2955935,3,5
