prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.27,0.05,0.058,0.356,0.09,0.176,694009,3,3
0.046,0.122,0.088,0.042,0.38,0.322,3052640,5,4
0.394,0.04,0.28,0.136,0.056,0.094,2003652,0,0
0.056,0.13,0.042,0.066,0.042,0.664,3052389,5,5
0.232,0.126,0.052,0.106,0.118,0.366,77763,1,5
0.006,0.456,0.04,0.008,0.016,0.474,3048233,2,5
0.028,0.098,0.284,0.04,0.336,0.214,3052470,4,4
0.012,0.362,0.024,0.012,0.006,0.584,3052463,5,5
0.234,0.056,0.18,0.256,0.07,0.204,3052493,2,3
0.022,0.082,0.042,0.034,0.75,0.07,2169991,4,4
0.086,0.164,0.064,0.058,0.314,0.314,1897087,1,4
0.028,0.142,0.024,0.01,0.432,0.364,3052462,4,4
0.034,0.042,0.73,0.058,0.04,0.096,11723,2,2
0.088,0.128,0.388,0.106,0.066,0.224,3052619,2,2
0.028,0.288,0.114,0.01,0.046,0.514,48543,5,5
0.074,0.078,0.136,0.256,0.056,0.4,3052401,5,5
0.294,0.08,0.126,0.136,0.172,0.192,2003650,0,0
0.024,0.404,0.052,0.02,0.022,0.478,3052466,1,5
0.042,0.14,0.016,0.022,0.1,0.68,1972576,1,5
0.09,0.194,0.054,0.08,0.342,0.24,3052300,4,4
0.1,0.044,0.272,0.178,0.17,0.236,3052789,5,2
0.03,0.226,0.106,0.016,0.07,0.552,11034,5,5
0.084,0.166,0.032,0.074,0.078,0.566,2955291,3,5
0.068,0.088,0.13,0.088,0.204,0.422,3052537,5,5
0.044,0.144,0.038,0.034,0.346,0.394,3052342,5,5
0.322,0.068,0.05,0.114,0.076,0.37,28876,0,5
0.292,0.172,0.044,0.08,0.114,0.298,138949,0,5
0.016,0.526,0.022,0.006,0.144,0.286,11292,1,1
0.076,0.036,0.08,0.156,0.046,0.606,3052413,5,5
0.212,0.01,0.136,0.544,0.05,0.048,290028,3,3
