prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.32,0.035,0.07,0.265,0.1,0.21,694009,3,0
0.05,0.015,0.115,0.11,0.05,0.66,3052401,5,5
0.365,0.045,0.34,0.14,0.035,0.075,2003652,0,0
0.11,0.145,0.035,0.035,0.08,0.595,40058,5,5
0.085,0.175,0.055,0.085,0.025,0.575,11033,1,5
0.015,0.48,0.02,0.01,0.03,0.445,3048233,2,1
0.095,0.345,0.06,0.035,0.065,0.4,3052345,4,5
0.05,0.135,0.04,0.05,0.06,0.665,11024,5,5
0.215,0.11,0.265,0.1,0.095,0.215,1678143,2,2
0.055,0.185,0.005,0.015,0.345,0.395,3052462,4,5
0.015,0.13,0.03,0.015,0.49,0.32,3052303,1,4
0.03,0.02,0.015,0.04,0.845,0.05,3052317,4,4
0.125,0.075,0.535,0.075,0.13,0.06,194441,2,2
0.08,0.125,0.01,0.03,0.02,0.735,11029,2,5
0.075,0.08,0.05,0.06,0.07,0.665,332097,5,5
0.08,0.165,0.02,0.045,0.11,0.58,48543,5,5
0.255,0.14,0.07,0.075,0.18,0.28,138948,0,5
0.005,0.55,0.015,0.005,0.12,0.305,2951619,1,1
0.065,0.285,0.085,0.095,0.09,0.38,204269,1,5
0.115,0.16,0.03,0.085,0.235,0.375,3052560,4,5
0.12,0.265,0.065,0.075,0.07,0.405,3048440,5,5
0.04,0.04,0.095,0.105,0.235,0.485,3052537,5,5
0.27,0.025,0.23,0.345,0.06,0.07,290028,3,3
0.045,0.235,0.025,0.025,0.15,0.52,1972573,5,5
0.03,0.295,0.01,0.02,0.15,0.495,1972575,5,5
0.31,0.09,0.05,0.055,0.13,0.365,138950,0,5
0.27,0.015,0.22,0.275,0.075,0.145,67605,0,3
0.105,0.315,0.08,0.075,0.09,0.335,3048215,1,5
0.015,0.21,0.04,0.065,0.16,0.51,1987019,5,5
0.25,0.02,0.17,0.415,0.065,0.08,694003,3,3
