prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.24204,0.20003636363636362,0.06603636363636363,0.06403999999999999,0.24807557932263816,0.17977169340463459,118027,3,4
0.17213090909090908,0.2680408163265306,0.13275177304964542,0.02204,0.08608336951801997,0.31895313201489495,1821749,5,5
0.308,0.14,0.102,0.204,0.092,0.154,2956252,0,0
0.029013022912047305,0.3636356643356644,0.08278636363636363,0.0020733333333333333,0.04800146500786035,0.47449015077473106,48543,5,5
0.03203333333333333,0.14566900987211548,0.052201922883318236,0.028069047619047615,0.3170729691481336,0.4249537171440518,3052303,1,5
0.12204,0.022043478260869567,0.45416843971631204,0.24403999999999998,0.04412769811902559,0.1135803839037928,11642,2,2
0.10212211382113821,0.2581435897435897,0.05608510638297872,0.028073333333333332,0.12429013755618336,0.43128571916277675,3052345,4,5
0.192,0.192,0.326,0.08,0.082,0.128,2846071,5,2
0.146,0.072,0.55,0.074,0.102,0.056,194441,2,2
0.04,0.034,0.076,0.034,0.7260625,0.0899375,3052299,4,4
0.04204,0.08616319394890824,0.033,0.07003999999999999,0.36324758436469395,0.40550922168639786,3052225,1,5
0.026048780487804877,0.04407207792207792,0.30011969696969704,0.04,0.26212454193093726,0.3276349026894829,3052470,4,5
0.198,0.04807692307692308,0.236,0.202,0.12612343470483006,0.18979964221824688,12092,2,2
0.08,0.0544,0.5440833333333333,0.128,0.054841666666666664,0.13867500000000002,11709,2,2
0.05416862544904518,0.24946647055097146,0.07631969696969697,0.021073333333333333,0.02933067058291141,0.5696412031140416,332097,5,5
0.04204,0.11047012035583464,0.054035714285714284,0.07604,0.3231602564102564,0.3942539089481947,1987019,5,5
0.2501286254490452,0.13604651162790696,0.19008510638297874,0.04003333333333333,0.10017239815272967,0.28353402505400604,11983,0,5
0.01007984496124031,0.28533122691262225,0.07415718430505665,0.008033333333333333,0.03224156721895756,0.5901568432687899,3048287,1,5
0.03013529211571185,0.028360326694827635,0.15816733229659996,0.07707571428571429,0.05849077170266297,0.6477705629044832,3052390,1,5
0.09613090909090909,0.03711490683229813,0.26016733229659994,0.1680757142857143,0.1402039716516945,0.29830716584278405,3052499,4,5
0.054210754052149396,0.020432797081583735,0.09220192288331823,0.1321090476190476,0.03454953312792941,0.6664959452359717,3052413,5,5
0.11411984496124032,0.014745824530325467,0.08908222591362126,0.11207333333333333,0.07207903352948863,0.597899737731991,3052440,5,5
0.174,0.02625,0.14,0.55,0.04,0.06975,694003,3,3
0.044164242424242425,0.3603451599125512,0.08603571428571427,0.010073333333333333,0.03426862865197412,0.4651129213921847,59304,5,5
0.074,0.15543571428571432,0.14803571428571427,0.033,0.2368,0.35272857142857145,1933190,5,5
0.304,0.04207692307692308,0.07208510638297873,0.258,0.06408336951801998,0.2597546010220782,36427,0,0
0.4380887804878049,0.052,0.128,0.13204,0.12604651162790698,0.12382470788428815,2003649,0,0
0.1301374207188161,0.34504651162790695,0.116,0.121,0.05204651162790697,0.23576955602536998,11569,1,1
0.06817742071881606,0.20623567960278918,0.028035714285714285,0.07007571428571428,0.1602413749041656,0.46723409620280054,1972573,5,5
0.208,0.026295454545454545,0.098,0.52,0.06,0.08770454545454545,11137,3,3
