prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.29664004,0.1475907,0.3837484,0.17202085,3052310,respiratory,respiratory
0.02278681,0.0056387517,0.03706081,0.93451357,3052413,vector,vector
0.57376176,0.04001481,0.15228139,0.23394208,1987017,direct contact,direct contact
0.032293957,0.0060298396,0.0070440625,0.9546322,3047817,vector,vector
0.98574626,0.0038174372,0.0059174504,0.00451882,194441,direct contact,direct contact
0.41984767,0.5388684,0.028738797,0.012545135,72149,faecal-oral,faecal-oral
0.0034742916,0.0015780733,0.0018315207,0.9931162,3048225,vector,vector
0.25675896,0.07877115,0.07776295,0.58670694,3052440,vector,vector
0.04010398,0.004917213,0.93635815,0.018620618,3052498,respiratory,respiratory
0.09894461,0.0026795932,0.003359277,0.89501655,11318,vector,vector
0.95028174,0.023749746,0.018021816,0.00794671,1897087,direct contact,direct contact
0.07171666,0.01842638,0.010755516,0.8991015,3048168,vector,vector
0.65842736,0.10681793,0.05472585,0.18002886,11983,faecal-oral,direct contact
0.22546488,0.42299834,0.0843876,0.2671492,1239572,faecal-oral,faecal-oral
0.037214357,0.010816556,0.006378571,0.94559056,3052463,vector,vector
0.11493804,0.005829218,0.0049984343,0.8742343,3052464,vector,vector
0.99033153,0.00304956,0.0033355146,0.0032834671,3052462,direct contact,direct contact
0.9348607,0.034491323,0.012929023,0.017718967,3052458,direct contact,direct contact
0.97466743,0.006049046,0.012393421,0.006890101,194443,direct contact,direct contact
0.06214895,0.20662703,0.0071277265,0.7240963,3052444,vector,vector
0.023424128,0.0017415775,0.0019676082,0.97286665,3047385,vector,vector
0.022622513,0.002367832,0.006515072,0.9684946,11020,vector,vector
0.7920408,0.055262994,0.109393544,0.04330262,3052325,respiratory,direct contact
0.18180408,0.030146262,0.030802747,0.7572469,3052429,vector,vector
0.44400957,0.17807378,0.11087848,0.26703814,3052384,vector,direct contact
0.3284918,0.25261673,0.31266758,0.10622389,138951,direct contact,direct contact
0.91333514,0.0057794424,0.0075306403,0.07335476,11709,direct contact,direct contact
0.005282474,0.9839655,0.0071493587,0.0036027022,2003652,faecal-oral,faecal-oral
0.016021337,0.09595812,0.88416237,0.0038581458,3052302,respiratory,respiratory
