prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.018955568,0.014782962,0.96307844,0.0031829604,3052299,respiratory,respiratory
0.013231075,0.002945064,0.0033342333,0.98048955,3048440,vector,vector
0.78734136,0.004091886,0.009247613,0.19931911,3048148,direct contact,direct contact
0.016241968,0.0012685274,0.0014483115,0.98104125,3047385,vector,vector
0.9461892,0.0064918934,0.007102441,0.040216412,11292,direct contact,direct contact
0.0054811738,0.73966396,0.17828578,0.076569065,1239570,faecal-oral,faecal-oral
0.0053491164,0.001202643,0.00077267445,0.9926756,3048175,vector,vector
0.04155975,0.0051684934,0.008392374,0.9448794,3052390,vector,vector
0.028129013,0.0012544093,0.9697407,0.00087594264,3052331,respiratory,respiratory
0.031908676,0.0069467113,0.010943354,0.95020133,204269,vector,vector
0.18750967,0.007796022,0.0040718713,0.8006224,138949,direct contact,vector
0.3524159,0.018074881,0.05464302,0.5748662,1972574,vector,vector
0.5649149,0.39216748,0.02573037,0.017187279,72149,faecal-oral,direct contact
0.6104359,0.12371083,0.08805663,0.17779668,95342,faecal-oral,direct contact
0.010294345,0.001306687,0.0009859464,0.98741305,11034,vector,vector
0.0007094606,0.00025211903,0.00023267974,0.99880576,3048225,vector,vector
0.6153192,0.3593267,0.0184172,0.0069369753,194440,direct contact,direct contact
0.94968045,0.022149075,0.01640267,0.01176784,35612,direct contact,direct contact
0.9975783,0.00072989985,0.0005583909,0.0011333635,3052342,direct contact,direct contact
0.0109839095,0.0015192223,0.0016027328,0.9858941,11033,vector,vector
0.0033049767,0.0006204913,0.0010590893,0.99501544,3047837,vector,vector
0.1401342,0.004205953,0.0041358755,0.851524,3052466,vector,vector
0.1959768,0.089575164,0.6496738,0.06477424,3052474,respiratory,respiratory
0.05687119,0.0032390016,0.0023657165,0.937524,3047375,vector,vector
0.052973904,0.004033894,0.0057140966,0.9372781,3047395,vector,vector
0.67571455,0.28339902,0.026674537,0.01421182,463676,direct contact,direct contact
0.96693724,0.016857453,0.010230136,0.005975209,194441,direct contact,direct contact
0.005976899,0.0101166135,0.94163984,0.04226665,1239573,faecal-oral,respiratory
0.017685503,0.0032399048,0.9160491,0.06302544,3052489,respiratory,respiratory
