prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.014783212,0.006772548,0.95652354,0.021920713,3052503,respiratory,respiratory
0.024122525,0.017269177,0.009033955,0.94957435,59302,vector,vector
0.08922608,0.58996665,0.30845508,0.012352198,694009,direct contact,faecal-oral
0.3084341,0.008747481,0.010158278,0.6726601,3052518,vector,vector
0.14126635,0.07757711,0.061275866,0.71988064,2955935,direct contact,vector
0.92497987,0.01927584,0.049903404,0.005840956,72149,faecal-oral,direct contact
0.10039672,0.023315748,0.44000092,0.43628657,1933189,vector,respiratory
0.3012654,0.011501581,0.010372872,0.6768602,11569,vector,vector
0.076217934,0.067608185,0.0952313,0.7609426,3048300,respiratory,vector
0.5283613,0.060652677,0.013510132,0.3974759,3052465,vector,direct contact
0.97106385,0.0075497967,0.011520088,0.009866267,3052460,direct contact,direct contact
0.14518455,0.019975664,0.0062044812,0.82863533,3048175,vector,vector
0.49639922,0.3556504,0.09029053,0.05765987,2003650,faecal-oral,direct contact
0.89304906,0.037264843,0.06374311,0.005943052,1330524,faecal-oral,direct contact
0.003271576,0.003607589,0.0030125105,0.9901084,59301,vector,vector
0.004162511,0.0032911988,0.002099385,0.9904469,3052464,vector,vector
0.9489828,0.034318168,0.005367175,0.011331892,463676,direct contact,direct contact
0.4760705,0.01216534,0.010189166,0.501575,11723,direct contact,vector
0.95822674,0.004078717,0.029473701,0.0082209,3052557,direct contact,direct contact
0.010656074,0.006712861,0.0045368755,0.97809416,3048360,vector,vector
0.008026981,0.008409866,0.025407957,0.9581553,3052413,vector,vector
0.017331734,0.004720948,0.0038021277,0.97414523,48543,vector,vector
0.38735905,0.016310897,0.57683754,0.019492552,3052303,respiratory,respiratory
0.04652847,0.04282046,0.02733684,0.8833142,3052456,vector,vector
0.036141306,0.0096254675,0.013633985,0.9405992,1972574,vector,vector
0.15417336,0.014330127,0.022880267,0.8086163,11709,direct contact,vector
0.40107825,0.03025453,0.08353671,0.48513046,12475,direct contact,vector
0.4913455,0.21774602,0.036952864,0.2539556,1239565,faecal-oral,direct contact
0.08862618,0.030435828,0.87740725,0.003530743,3052302,respiratory,respiratory
