prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.031059517,0.008127428,0.9534509,0.0073620887,3052303,respiratory,respiratory
0.0013622424,0.0006398343,0.00034488767,0.99765307,3052463,vector,vector
0.9537282,0.010802133,0.006261141,0.029208528,3052459,direct contact,direct contact
0.10430316,0.009200137,0.0025344281,0.88396233,3048175,vector,vector
0.9883571,0.002289399,0.002885608,0.006467876,11642,direct contact,direct contact
0.07042473,0.46629667,0.40471467,0.05856389,1239572,faecal-oral,faecal-oral
0.48758844,0.12134706,0.06142758,0.32963696,3052676,vector,direct contact
0.15856963,0.020032005,0.020336207,0.8010621,2083199,vector,vector
0.058181938,0.050132632,0.888887,0.002798453,3052302,respiratory,respiratory
0.09638566,0.0061821416,0.0022078913,0.8952243,3047375,vector,vector
0.78750736,0.09659357,0.011583509,0.10431556,3049954,direct contact,direct contact
0.012553998,0.0033241252,0.0038301847,0.9802917,11021,vector,vector
0.4413259,0.154062,0.34608516,0.058526933,2003650,faecal-oral,direct contact
0.21650666,0.7654057,0.011472351,0.006615291,1821750,faecal-oral,faecal-oral
0.10469311,0.0059103733,0.005716859,0.8836797,3048443,vector,vector
0.012407016,0.002214694,0.0015010184,0.98387724,11029,vector,vector
0.7288343,0.04447401,0.09664621,0.13004544,3052560,direct contact,direct contact
0.9510321,0.013860455,0.020819198,0.014288205,3052225,direct contact,direct contact
0.95239526,0.0055052633,0.0058874404,0.036212076,338478,direct contact,direct contact
0.06807673,0.046577267,0.012200003,0.873146,3048168,vector,vector
0.15283717,0.0031254576,0.014198986,0.8298384,3052537,vector,vector
0.83030975,0.001682196,0.0012608892,0.16674717,11569,vector,direct contact
0.01132482,0.0074914116,0.91536736,0.06581635,1980456,respiratory,respiratory
0.037102614,0.017307403,0.014046932,0.9315431,3052387,vector,vector
0.013539971,0.0013057954,0.0014249055,0.9837293,59300,vector,vector
0.06771971,0.010643841,0.023859529,0.89777696,2955935,direct contact,vector
0.9511165,0.011151016,0.01855695,0.019175537,3052462,direct contact,direct contact
0.48522082,0.32804906,0.18185917,0.004870902,1330524,faecal-oral,direct contact
0.007859507,0.0066287336,0.8643496,0.1211622,3052496,respiratory,respiratory
