prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.0084977895,0.0017146347,0.9418628,0.04792475,3052470,respiratory,respiratory
0.0025116308,0.002776591,0.0006554518,0.99405634,59302,vector,vector
0.94787925,0.002671363,0.0024136421,0.047035713,2951619,direct contact,direct contact
0.02395867,0.0019712974,0.0011994253,0.9728706,3047395,vector,vector
0.92482036,0.064363785,0.008092941,0.0027229472,194443,direct contact,direct contact
0.40532568,0.20678586,0.22411795,0.16377053,1239570,faecal-oral,direct contact
0.01157288,0.0020951051,0.0013525338,0.98497945,1972579,vector,vector
0.112367965,0.108956866,0.098050915,0.68062425,3052401,vector,vector
0.051625933,0.16429694,0.75023943,0.0338377,1335626,respiratory,respiratory
0.0056098895,0.0020362735,0.001284544,0.9910693,3048443,vector,vector
0.096219316,0.31846127,0.0957241,0.48959532,3052230,direct contact,vector
0.0018740667,0.0010590127,0.0009005086,0.99616647,60877,vector,vector
0.10543681,0.13480146,0.02465388,0.7351079,95342,faecal-oral,vector
0.09817356,0.5417649,0.095778234,0.2642833,1348384,faecal-oral,faecal-oral
0.008027451,0.008141572,0.0046287174,0.9792022,204269,vector,vector
0.0044181286,0.0013315661,0.0009222979,0.993328,48543,vector,vector
0.6438824,0.19337544,0.06559638,0.09714579,338079,direct contact,direct contact
0.8256473,0.10865416,0.05859753,0.007101015,194440,direct contact,direct contact
0.09942521,0.67339647,0.0073234225,0.2198549,138948,direct contact,faecal-oral
0.015907798,0.004777098,0.0042256154,0.9750895,2083199,vector,vector
0.048868693,0.04784538,0.017763866,0.88552207,3052456,vector,vector
0.029714767,0.0032800767,0.0022016312,0.9648036,3047817,vector,vector
0.09339131,0.014235465,0.68152094,0.21085234,3052474,respiratory,respiratory
0.6402315,0.007686101,0.006106219,0.34597617,1972577,vector,direct contact
0.0003808693,0.00048114124,0.00024288558,0.9988951,3048225,vector,vector
0.7188503,0.0050205975,0.0033736045,0.2727555,11723,direct contact,direct contact
0.086707205,0.003204252,0.0016216091,0.9084669,3052345,direct contact,vector
0.21175393,0.6513592,0.081605345,0.05528147,1239572,faecal-oral,faecal-oral
0.12470869,0.08499409,0.17398046,0.61631674,3052477,respiratory,vector
