prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.0845935,0.11907854,0.3197781,0.4765498,3052480,respiratory,vector
0.014296956,0.00074338575,0.0006268981,0.9843328,3048448,vector,vector
0.18396147,0.013745949,0.019133948,0.78315866,3048148,direct contact,vector
0.0011717487,0.0012330506,0.00066974934,0.9969254,11029,vector,vector
0.84497476,0.00937327,0.10664285,0.039009113,90961,direct contact,direct contact
0.06206531,0.89008296,0.03951288,0.008338835,2003652,faecal-oral,faecal-oral
0.0006180259,0.009563381,0.0032866492,0.9865319,2747210,vector,vector
0.00040565428,0.00057780155,0.00033873908,0.9986778,3048225,vector,vector
0.14461315,0.035231017,0.18441401,0.63574183,3052501,respiratory,vector
0.006220718,0.00292312,0.00153582,0.9893203,60875,vector,vector
0.8700706,0.015462913,0.015427709,0.09903876,11709,direct contact,direct contact
0.040405277,0.0026275222,0.0023278913,0.95463926,3052518,vector,vector
0.16075632,0.06792926,0.06887552,0.7024389,11983,faecal-oral,vector
0.17949048,0.48189065,0.1309351,0.20768379,1239565,faecal-oral,faecal-oral
0.12905213,0.0053501795,0.0032428605,0.8623548,1972577,vector,vector
0.004171869,0.0071121166,0.10229491,0.8864211,3052413,vector,vector
0.47543848,0.005726021,0.00445277,0.5143827,138949,direct contact,vector
0.9976305,0.0008460116,0.001220401,0.0003031145,194443,direct contact,direct contact
0.83583266,0.017480634,0.041622825,0.10506388,38767,direct contact,direct contact
0.0059282943,0.0006093885,0.0010104296,0.99245185,3048443,vector,vector
0.082072206,0.02879852,0.014348893,0.8747804,3052387,vector,vector
0.0039111595,0.0015051853,0.0010438162,0.99353987,1972579,vector,vector
0.18460217,0.5369008,0.24164069,0.03685628,1335626,respiratory,faecal-oral
0.2635665,0.0015597614,0.0019983356,0.7328754,11318,vector,vector
0.0075842203,0.001984618,0.0017682407,0.9886629,3046277,vector,vector
0.001805762,0.0016088879,0.00086598116,0.9957194,3048184,direct contact,vector
0.7121664,0.17468196,0.05902397,0.054127585,3052505,direct contact,direct contact
0.018655833,0.077911794,0.019023323,0.884409,2956252,faecal-oral,vector
0.007871439,0.0024499078,0.9884312,0.0012474657,3052299,respiratory,respiratory
