prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.045194276,0.0108706895,0.9355405,0.008394572,3052310,respiratory,respiratory
0.019228408,0.0026076057,0.002412812,0.97575116,3048443,vector,vector
0.6492563,0.29147807,0.027829712,0.031435933,3049954,direct contact,direct contact
0.04571965,0.0049453108,0.0049391314,0.9443959,3052426,vector,vector
0.54884815,0.00479502,0.009737169,0.43661967,3051375,direct contact,direct contact
0.010278032,0.14096227,0.8448615,0.003898161,67605,faecal-oral,respiratory
0.015354099,0.047988772,0.9005166,0.036140457,77763,vector,respiratory
0.0038200906,0.0012012747,0.0004853172,0.99449337,3052463,vector,vector
0.030785963,0.0879002,0.604608,0.27670586,3052501,respiratory,respiratory
0.057467762,0.0809847,0.016838666,0.84470886,3048440,vector,vector
0.04750804,0.029549241,0.90148574,0.021456935,3052314,direct contact,respiratory
0.030361537,0.012946024,0.46921927,0.48747316,3052676,vector,vector
0.3328719,0.5815282,0.07130766,0.014292218,72149,faecal-oral,faecal-oral
0.061882865,0.13128202,0.012292649,0.7945425,351073,faecal-oral,vector
0.0052716606,0.0029945432,0.0036451514,0.98808867,11034,vector,vector
0.04880478,0.0022399821,0.0012496727,0.94770557,3052464,vector,vector
0.91964567,0.008273339,0.050017364,0.02206355,3052560,direct contact,direct contact
0.9759911,0.007480528,0.007052755,0.009475691,3052458,direct contact,direct contact
0.32206643,0.41174683,0.2010012,0.06518558,3052610,direct contact,faecal-oral
0.065728374,0.010925028,0.011038165,0.91230845,204269,vector,vector
0.0017038148,0.0010501145,0.0017571163,0.99548894,11024,vector,vector
0.07013857,0.045606073,0.4278221,0.4564332,3052456,vector,vector
0.0692846,0.013041689,0.91349685,0.0041767946,3052303,respiratory,respiratory
0.0019212909,0.0012608704,0.0014031939,0.9954146,11033,vector,vector
0.013239898,0.0025258318,0.0008510403,0.98338324,3048168,vector,vector
0.0039262455,0.0011095367,0.00043401774,0.99453026,3048233,direct contact,vector
0.8017523,0.0040533454,0.0035661804,0.19062813,11723,direct contact,direct contact
0.005470573,0.98931366,0.002912214,0.002303552,2003652,faecal-oral,faecal-oral
0.0015002702,0.06421592,0.9281839,0.0060999165,694003,respiratory,respiratory
