prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.3705858282238702,0.10143679990946557,0.0,0.5279773718666642,2846071,respiratory,vector
0.0,0.0,0.0,1.0,2083199,vector,vector
0.21916393856058547,0.0,0.0,0.7808360614394145,3048233,direct contact,vector
0.42285094550161384,0.0,0.1795735350891034,0.3975755194092827,1972577,vector,direct contact
0.7186985080555662,0.0,0.09053585967654254,0.19076563226789128,3052223,direct contact,direct contact
0.10504539851446071,0.43466040427121333,0.46029419721432585,0.0,67605,faecal-oral,respiratory
0.30613243442868043,0.21155291023174205,0.10487611322988313,0.37743854210969435,1972572,vector,vector
0.0,0.0,0.0,1.0,3052464,vector,vector
0.2687903096578434,0.0,0.7312096903421567,0.0,3052307,respiratory,respiratory
0.0,0.0,0.6720273863545999,0.3279726136454001,3052518,vector,respiratory
0.6358202938802201,0.0,0.0,0.36417970611978,11709,direct contact,direct contact
0.0,0.0,0.0,1.0,3052468,vector,vector
0.0,0.26880326261298304,0.0,0.7311967373870168,28875,faecal-oral,vector
0.36252832336855656,0.45971934768610706,0.0,0.17775232894533644,1678143,faecal-oral,faecal-oral
0.0,0.0,0.0,1.0,11024,vector,vector
0.0,0.0,0.0,1.0,3048158,vector,vector
0.0,0.14364766696865464,0.5595566852783108,0.2967956477530346,694009,direct contact,respiratory
0.5749014261201008,0.10607895034055076,0.0,0.31901962353934843,3052556,direct contact,direct contact
0.4608534211546329,0.12243463912665696,0.09802109839383269,0.31869084132487746,3049953,direct contact,direct contact
0.0,0.0,0.0,1.0,40053,vector,vector
0.5727821380822798,0.0,0.0,0.4272178619177201,1972573,vector,direct contact
0.10355360049624245,0.46667932545140806,0.3240595567657751,0.10570751728657443,77763,vector,faecal-oral
0.0,0.0,0.4128407458972031,0.5871592541027969,3052503,respiratory,vector
0.0,0.0,0.0,1.0,37124,vector,vector
0.0,0.0,0.0,1.0,59302,vector,vector
0.36007586730855545,0.0,0.10302373331613894,0.5369003993753056,2955935,direct contact,vector
0.7960537820180602,0.0,0.2039462179819398,0.0,3052342,direct contact,direct contact
0.3305399914062226,0.6694600085937774,0.0,0.0,2003649,faecal-oral,faecal-oral
0.0,0.07881698846550973,0.839290706164321,0.08189230537016923,3052470,respiratory,respiratory
