prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.206,0.06,0.044,0.49,0.118,0.082,11137,3,3
0.04,0.25,0.134,0.04,0.054,0.482,60876,5,5
0.444,0.092,0.086,0.11,0.144,0.124,2003649,0,0
0.062,0.194,0.104,0.028,0.042,0.57,60877,5,5
0.088,0.044,0.112,0.18,0.108,0.468,3052390,1,5
0.102,0.098,0.108,0.11,0.29,0.292,3052477,2,5
0.144,0.202,0.062,0.096,0.09,0.406,351073,4,5
0.126,0.05,0.1,0.262,0.108,0.354,3052397,5,5
0.154,0.164,0.244,0.116,0.108,0.214,1678143,2,2
0.086,0.144,0.078,0.056,0.49,0.146,3052317,4,4
0.086,0.18,0.104,0.072,0.11,0.448,11318,1,5
0.068,0.138,0.054,0.102,0.24,0.398,3052560,4,5
0.11,0.06,0.146,0.128,0.246,0.31,3052503,2,5
0.108,0.13,0.292,0.1,0.094,0.276,11709,2,2
0.106,0.258,0.088,0.03,0.108,0.41,3048440,5,5
0.088,0.056,0.132,0.156,0.252,0.316,3052789,5,5
0.218,0.1,0.13,0.144,0.172,0.236,1239573,0,5
0.074,0.138,0.06,0.046,0.064,0.618,11039,1,5
0.072,0.164,0.166,0.024,0.03,0.544,11033,1,5
0.108,0.072,0.128,0.13,0.274,0.288,3052474,4,5
0.12,0.23,0.068,0.032,0.114,0.436,3048447,5,5
0.122,0.058,0.09,0.178,0.15,0.402,3052381,5,5
0.066,0.048,0.096,0.25,0.144,0.396,3048148,3,5
0.066,0.35,0.096,0.026,0.12,0.342,3047395,5,1
0.1,0.314,0.06,0.018,0.05,0.458,3048360,5,5
0.22,0.136,0.104,0.066,0.126,0.348,138949,0,5
0.29,0.106,0.062,0.214,0.062,0.266,28875,0,0
0.018,0.248,0.064,0.018,0.058,0.594,11036,1,5
0.048,0.204,0.048,0.034,0.098,0.568,1972575,5,5
0.246,0.032,0.128,0.242,0.172,0.18,147712,3,0
