prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.4038377420426672,0.16503716170883037,0.4119680833051771,0.01915701294332512,1335626,respiratory,respiratory
0.3351229614739298,0.022165721950951827,0.11269672394628294,0.5300145926288357,3052518,vector,vector
0.09807447167865972,0.018487099489854608,0.005005914404386986,0.8784325144270988,3048184,direct contact,vector
0.03336030799879813,0.017595179088544476,0.02087788568229199,0.9281666272303654,3048225,vector,vector
0.8951073317440131,0.0345343458816408,0.008350306428229265,0.06200801594611668,3049953,direct contact,direct contact
0.6756692836561895,0.17366811509259453,0.07836566362483785,0.07229693762637812,1239565,faecal-oral,direct contact
0.14663820024965932,0.009609099723383032,0.07387469404497231,0.7698780059819851,1933189,vector,vector
0.11117726068794018,0.16962020244562076,0.06011577210139576,0.6590867647650436,3052440,vector,vector
0.05741799877603727,0.04463245990721823,0.8199082217671235,0.07804131954962125,3052489,respiratory,respiratory
0.059953615364403225,0.03334524455933604,0.047211435258677104,0.8594897048175836,3052418,vector,vector
0.9072079986536284,0.03124553421009207,0.004716762348006596,0.05682970478827264,3052556,direct contact,direct contact
0.4139974922017975,0.09445476158546333,0.25153813876244846,0.24000960745029098,3052676,vector,direct contact
0.689226360363463,0.11527412574951088,0.09479813003089438,0.10070138385613174,1803956,faecal-oral,direct contact
0.11318460720906988,0.775907176365391,0.08256250717311339,0.028345709252425452,2003650,faecal-oral,faecal-oral
0.07990682196524099,0.09336793625770443,0.028457077302015556,0.798268164475039,3052431,vector,vector
0.1884376094046395,0.02717981961271804,0.004376187392558889,0.7800063835900837,37124,vector,vector
0.983511895905079,0.0030114719946907516,0.0024574668097708126,0.011019165290459373,3049952,direct contact,direct contact
0.8527326207102399,0.1152099216519795,0.022820920050172906,0.00923653758760724,194441,direct contact,direct contact
0.9663720612125186,0.006993634335468062,0.017265550894964718,0.009368753557048732,3052460,direct contact,direct contact
0.08294291901747783,0.07359186926192779,0.015679126468660574,0.8277860852519338,3052384,vector,vector
0.027449101699576522,0.033469674753487784,0.00790947407750397,0.9311717494694318,11039,vector,vector
0.02493960632758221,0.05626304125016689,0.021719626578138005,0.8970777258441132,3052413,vector,vector
0.12346202952152684,0.14925229360137285,0.6960986373617719,0.03118703951532856,290028,respiratory,respiratory
0.03496089558640519,0.01664141747527929,0.0030283602197566355,0.9453693267185589,2083198,vector,vector
0.004316486545282203,0.06578184631417008,0.002215601214487501,0.9276860659260602,40058,vector,vector
0.9429210832095951,0.022927312683210306,0.016222273233670658,0.017929330873523892,338478,direct contact,direct contact
0.8615220280810212,0.02856562657910864,0.057617499456008504,0.05229484588386188,3052505,direct contact,direct contact
0.6181400336672513,0.340084105439402,0.02223856228966785,0.019537298603678886,1821750,faecal-oral,direct contact
0.08586805002489621,0.030639406910166637,0.814128854866419,0.06936368819851796,3052499,respiratory,respiratory
