prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.06178773825922233,0.06380071547298515,0.8587371777705395,0.015674368497252966,3052499,respiratory,respiratory
0.0816137695204929,0.009336734172600765,0.004651032050415835,0.9043984642564903,3052464,vector,vector
0.026482881225083698,0.03700259771656921,0.005518373390820654,0.9309961476675265,2955935,direct contact,vector
0.06174256541175091,0.01991182930199859,0.008238019028186569,0.9101075862580639,2083199,vector,vector
0.04869649194027599,0.008473658098062964,0.0028513709489100055,0.9399784790127511,2955465,direct contact,vector
0.6458958186391114,0.23818915495333579,0.020551058300815894,0.09536396810673693,11983,faecal-oral,direct contact
0.21065433716640128,0.3993762840828447,0.2952206892026804,0.09474868954807354,77763,vector,respiratory
0.4483421219587051,0.1602644430188998,0.15497130828525998,0.23642212673713495,3052676,vector,direct contact
0.09765157972680183,0.0510552549255082,0.8018374598803103,0.04945570546737975,3052480,respiratory,respiratory
0.055542606093659096,0.02955712241296769,0.025427770165000193,0.8894725013283734,3052413,vector,vector
0.06756039656090627,0.11965676989648506,0.7924396723573772,0.020343161185231336,3052314,direct contact,respiratory
0.48359010381142087,0.02743638487261499,0.015147876823362017,0.4738256344926022,1972572,vector,vector
0.08328522611021616,0.6895904595494587,0.1772843754312003,0.049839938909125206,1239570,faecal-oral,faecal-oral
0.49375540303557436,0.2649780415483199,0.1213175417011217,0.11994901371498402,1803956,faecal-oral,direct contact
0.040577467907873595,0.01339239780602713,0.003766333753182189,0.9422638005329169,59304,vector,vector
0.1003339237018142,0.032110129637327456,0.06697773106300342,0.8005782155978549,3052418,vector,vector
0.8548214720837133,0.035754694587298144,0.04660535583759467,0.06281847749139399,11642,direct contact,direct contact
0.06332867703481516,0.014192058035609165,0.004386002357092491,0.9180932625724832,3048184,direct contact,vector
0.1969107201221286,0.00911471242766501,0.00643600315425148,0.787538564295955,11676,direct contact,vector
0.4986552565726308,0.04332526058923486,0.06496505496747138,0.39305442787066314,1972574,vector,direct contact
0.029041556208662538,0.01528687948541418,0.00428632228550457,0.9513852420204189,3048168,vector,vector
0.14340162027174105,0.036732511551907626,0.0344831924184265,0.785382675757925,3052429,vector,vector
0.2621939334481427,0.6051596827920108,0.054388524095531514,0.07825785966431478,2846071,respiratory,faecal-oral
0.2874985862863732,0.0425603884567814,0.02543996392725029,0.6445010613295951,3052401,vector,vector
0.02679490729779338,0.009843611587576373,0.00525212889846215,0.9581093522161682,3052468,vector,vector
0.9242700487478175,0.02207796680269256,0.004977027393405712,0.048674957056084336,3052556,direct contact,direct contact
0.37446838263042426,0.21582295618695,0.030811150920104516,0.3788975102625212,138950,direct contact,vector
0.060998971342734895,0.8606241171758432,0.05679952033602969,0.021577391145392196,2003651,faecal-oral,faecal-oral
0.04022586827325355,0.04233479824990157,0.8891233053664014,0.028316028110443564,3052470,respiratory,respiratory
