prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.0,0.0,1.0,0.0,3052299,respiratory,respiratory
0.0,0.0,0.6032817343347389,0.39671826566526125,3052684,vector,respiratory
0.475511840138672,0.524488159861328,0.0,0.0,463676,direct contact,faecal-oral
0.17737278153030003,0.0,0.0,0.8226272184697001,1972577,vector,vector
0.49322301999681556,0.5067769800031844,0.0,0.0,147711,direct contact,faecal-oral
0.0,1.0,0.0,0.0,2003650,faecal-oral,faecal-oral
0.2929927032601558,0.0,0.0,0.7070072967398442,3048175,vector,vector
0.0,0.0,0.0,1.0,3047385,vector,vector
0.0,0.0,1.0,0.0,3052789,respiratory,respiratory
0.0,0.0,0.0,1.0,11029,vector,vector
0.6022802593313555,0.3977197406686446,0.0,0.0,138951,direct contact,direct contact
0.0,0.0,0.0,1.0,3048443,vector,vector
0.38099419531186984,0.0,0.0,0.61900580468813,351073,faecal-oral,vector
0.16054083887868523,0.5175881525668162,0.0,0.32187100855449846,1348384,faecal-oral,faecal-oral
0.0,0.0,0.0,1.0,37124,vector,vector
0.0,0.0,0.0,1.0,11024,vector,vector
0.40196662120886967,0.20018527621367224,0.0,0.39784810257745806,12475,direct contact,direct contact
0.8063216570116658,0.19367834298833417,0.0,0.0,338478,direct contact,direct contact
1.0,0.0,0.0,0.0,11642,direct contact,direct contact
0.0,0.0,0.0,1.0,3052389,vector,vector
0.0,0.0,0.0,1.0,3046277,vector,vector
0.16218359409495944,0.0,0.0,0.8378164059050406,1972579,vector,vector
0.0,0.0,0.8082427663320081,0.19175723366799197,3052503,respiratory,respiratory
0.0,0.0,0.0,1.0,2169701,vector,vector
0.0,0.0,0.19476401048458847,0.8052359895154115,1972576,vector,vector
1.0,0.0,0.0,0.0,3049952,direct contact,direct contact
1.0,0.0,0.0,0.0,1897087,direct contact,direct contact
0.16475092091728943,0.8352490790827106,0.0,0.0,1239570,faecal-oral,faecal-oral
0.0,0.0,1.0,0.0,3052489,respiratory,respiratory
