prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.32456643771722404,0.0,0.6754335622827761,0.0,3052325,respiratory,respiratory
0.0,0.3352743793747563,0.33434474267219894,0.33038087795304477,1933191,vector,faecal-oral
1.0,0.0,0.0,0.0,138950,direct contact,direct contact
0.0,0.0,0.0,1.0,1933190,vector,vector
0.6614345632828025,0.0,0.0,0.3385654367171976,11676,direct contact,direct contact
0.0,1.0,0.0,0.0,2003649,faecal-oral,faecal-oral
0.0,0.0,0.0,1.0,3048447,vector,vector
0.0,0.0,0.6010719360340094,0.3989280639659907,3052514,vector,respiratory
0.0,0.3082643023481661,0.3792453101171063,0.31249038753472747,290028,respiratory,respiratory
0.0,0.0,0.0,1.0,60877,vector,vector
1.0,0.0,0.0,0.0,3052459,direct contact,direct contact
0.32454243378159014,0.0,0.0,0.6754575662184098,11569,vector,vector
0.0,0.666961418163585,0.0,0.33303858183641494,36427,faecal-oral,faecal-oral
0.32256025626827434,0.0,0.3334308330810187,0.34400891065070693,693997,faecal-oral,vector
0.0,0.0,0.0,1.0,2083198,vector,vector
0.3032107116068761,0.0,0.0,0.6967892883931238,3052381,vector,vector
1.0,0.0,0.0,0.0,3052223,direct contact,direct contact
0.6782920008611745,0.3217079991388255,0.0,0.0,194443,direct contact,direct contact
0.650798029148226,0.0,0.0,0.3492019708517739,2955291,direct contact,direct contact
0.7354506876273508,0.0,0.0,0.26454931237264917,3052465,vector,direct contact
0.0,0.0,0.6620566135894208,0.33794338641057914,1933189,vector,respiratory
0.0,0.0,0.0,1.0,3052464,vector,vector
0.0,0.0,1.0,0.0,3052489,respiratory,respiratory
0.0,0.0,0.0,1.0,3047385,vector,vector
0.0,0.0,0.0,1.0,3047395,vector,vector
0.6853241112471767,0.0,0.0,0.3146758887528232,11642,direct contact,direct contact
0.6705589157509424,0.0,0.0,0.32944108424905755,2955935,direct contact,direct contact
0.3326218446288785,0.0,0.0,0.6673781553711216,1239565,faecal-oral,vector
0.6550362031387819,0.34496379686121814,0.0,0.0,1335626,respiratory,direct contact
