prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.0,0.0,1.0,0.0,3052501,respiratory,respiratory
0.0,0.0,0.0,1.0,3052676,vector,vector
0.0,0.0,1.0,0.0,3052314,direct contact,respiratory
0.32425874638021285,0.0,0.0,0.6757412536197871,3052426,vector,vector
0.0,1.0,0.0,0.0,35612,direct contact,faecal-oral
0.3316935015253717,0.0,0.6683064984746283,0.0,67605,faecal-oral,respiratory
0.0,0.0,0.0,1.0,332097,vector,vector
0.0,0.0,0.0,1.0,3047395,vector,vector
0.0,0.0,1.0,0.0,11137,respiratory,respiratory
0.0,0.0,0.0,1.0,60877,vector,vector
0.6630201377133815,0.33697986228661847,0.0,0.0,194441,direct contact,direct contact
0.0,0.0,0.0,1.0,2169701,vector,vector
0.3045596220215523,0.6954403779784478,0.0,0.0,1348384,faecal-oral,faecal-oral
0.0,0.0,0.6659898963811341,0.3340101036188658,693997,faecal-oral,respiratory
0.0,0.0,0.0,1.0,1972572,vector,vector
0.32397074121493785,0.0,0.0,0.6760292587850621,3048170,vector,vector
0.33966897007902513,0.0,0.0,0.6603310299209749,3048233,direct contact,vector
0.32780466101254074,0.6721953389874592,0.0,0.0,194443,direct contact,faecal-oral
0.0,0.33106087613550045,0.6689391238644995,0.0,694009,direct contact,respiratory
0.0,0.0,0.0,1.0,2747210,vector,vector
0.0,0.0,0.0,1.0,3052384,vector,vector
0.0,0.0,0.0,1.0,3047375,vector,vector
0.0,0.0,1.0,0.0,1980456,respiratory,respiratory
0.0,0.0,0.0,1.0,11036,vector,vector
0.0,0.0,0.0,1.0,48543,vector,vector
0.665143962058959,0.0,0.0,0.33485603794104096,2955465,direct contact,direct contact
1.0,0.0,0.0,0.0,3049953,direct contact,direct contact
0.0,1.0,0.0,0.0,2003649,faecal-oral,faecal-oral
0.0,0.0,1.0,0.0,3052317,respiratory,respiratory
