prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.0,0.0,1.0,0.0,3052299,respiratory,respiratory
0.0,0.0,0.0,1.0,3052684,vector,vector
0.688672952217405,0.0,0.0,0.3113270477825949,463676,direct contact,direct contact
0.0,0.0,0.0,1.0,1972577,vector,vector
1.0,0.0,0.0,0.0,147711,direct contact,direct contact
0.0,1.0,0.0,0.0,2003650,faecal-oral,faecal-oral
0.3550266659292003,0.0,0.0,0.6449733340707996,3048175,vector,vector
0.0,0.0,0.0,1.0,3047385,vector,vector
0.0,0.0,1.0,0.0,3052789,respiratory,respiratory
0.0,0.0,0.0,1.0,11029,vector,vector
1.0,0.0,0.0,0.0,138951,direct contact,direct contact
0.0,0.0,0.0,1.0,3048443,vector,vector
0.32877715088718323,0.0,0.0,0.6712228491128167,351073,faecal-oral,vector
0.30462227599750463,0.35686949041766625,0.0,0.33850823358482895,1348384,faecal-oral,faecal-oral
0.0,0.0,0.0,1.0,37124,vector,vector
0.0,0.0,0.0,1.0,11024,vector,vector
0.6608665749364787,0.0,0.0,0.33913342506352123,12475,direct contact,direct contact
0.6698359688691562,0.0,0.0,0.3301640311308438,338478,direct contact,direct contact
0.6689045092636455,0.0,0.0,0.3310954907363545,11642,direct contact,direct contact
0.0,0.0,0.0,1.0,3052389,vector,vector
0.0,0.0,0.0,1.0,3046277,vector,vector
0.0,0.0,0.0,1.0,1972579,vector,vector
0.0,0.0,1.0,0.0,3052503,respiratory,respiratory
0.0,0.0,0.0,1.0,2169701,vector,vector
0.32961995101867064,0.0,0.33201479681926926,0.33836525216206015,1972576,vector,vector
1.0,0.0,0.0,0.0,3049952,direct contact,direct contact
1.0,0.0,0.0,0.0,1897087,direct contact,direct contact
0.0,0.0,0.0,1.0,1239570,faecal-oral,vector
0.0,0.0,1.0,0.0,3052489,respiratory,respiratory
