P22455	P22455
O95718	O95718
P84090	P84090
Q9H2C0	Q9H2C0
Q08431	Q08431
P39019	P39019
Q00577	Q00577
Q9Y5Y2	Q9Y5Y2
O75925	O75925
Q9NV56	Q9NV56
Q96T88	Q96T88
P08047	P08047
O95104	O95104
Q9UNM6	Q9UNM6
Q99962	Q99962
P25391	P25391
Q8TEB1	Q8TEB1
P18621	P18621
Q12904	Q12904
Q8IZH2	Q8IZH2
Q9Y2M2	Q9Y2M2
Q14151	Q14151
Q9H6T3	Q9H6T3
Q15562	Q15562
Q14680	Q14680
P41229	P41229
Q13158	Q13158
P43246	P43246
P46779	P46779
P05109	P05109
O75208	O75208
P10244	P10244
Q5TAQ9	Q5TAQ9
Q14186	Q14186
Q9NR31	Q9NR31
P61077	P61077
P61077	P62837
P61077	P51668
P61077	Q9Y2X8
P85037	P85037
Q9Y2H1	Q9Y2H1
Q9Y2H1	Q15208
P42566	P42566
Q9Y3F4	Q9Y3F4
P14635	P14635
P52756	P52756
Q5VYK3	Q5VYK3
Q92734	Q92734
P24534	P24534
Q99497	Q99497
P43243	P43243
Q9NXR8	Q9NXR8
P17706	P17706
Q13363	Q13363
Q13363	P56545
O60343	O60343
P19823	P19823
P27695	P27695
Q15910	Q15910
P27144	P27144
Q8N4V1	Q8N4V1
O95425	O95425
P51572	P51572
Q4G0J3	Q4G0J3
P43897	P43897
Q9H015	Q9H015
Q9UGU5	Q9UGU5
P25787	P25787
P41218	P41218
Q6ZMB5	Q6ZMB5
Q8WUB8	Q8WUB8
Q69YQ0	Q69YQ0
P60660	P60660
Q9HCN4	Q9HCN4
Q12981	Q12981
P61604	P61604
Q96FW1	Q96FW1
Q9H8V3	Q9H8V3
Q15022	Q15022
Q13595	Q13595
Q5BVD1	Q5BVD1
O60749	O60749
P51608	P51608
O95202	O95202
Q9UIH9	Q9UIH9
Q96T76	Q96T76
Q9H4M9	Q9H4M9
Q86X19	Q86X19
Q2TAL8	Q2TAL8
Q8IXM3	Q8IXM3
P35268	P35268
P08069	P08069
Q969U6	Q969U6
O75051	O75051
Q02750	Q02750
Q02750	P36507
Q92621	Q92621
A2A3N6	A2A3N6
P08648	P08648
Q13049	Q13049
Q01968	Q01968
Q8NI36	Q8NI36
Q14289	Q14289
Q9Y6D6	Q9Y6D6
P08708	P08708
Q86Y56	Q86Y56
Q9Y3B4	Q9Y3B4
Q8NHY2	Q8NHY2
Q01085	Q01085
Q96N67	Q96N67
O15078	O15078
P78347	P78347
Q7Z3K3	Q7Z3K3
O00400	O00400
Q15006	Q15006
P60033	P60033
P11388	P11388
Q9Y4X4	Q9Y4X4
Q9UKV5	Q9UKV5
P83916	P83916
Q13509	Q13509
Q13509	Q3ZCM7
Q13509	P68371
Q13509	Q9BVA1
Q13509	Q9H4B7
Q13509	Q9BUF5
Q13509	Q13885
Q13509	P07437
Q13509	P04350
O60506	O60506
O60506	O43390
P49756	P49756
O15381	O15381
Q9Y2R4	Q9Y2R4
Q38SD2	Q38SD2
Q96KP1	Q96KP1
O95786	O95786
P46940	P46940
O95747	O95747
Q96A25	Q96A25
P19022	P19022
P53992	P53992
Q92466	Q92466
Q7Z589	Q7Z589
P43307	P43307
Q13162	Q13162
Q9BX68	Q9BX68
Q96QK1	Q96QK1
P15880	P15880
Q01850	Q01850
P18754	P18754
O95600	O95600
Q9HCE1	Q9HCE1
Q9UH99	Q9UH99
Q12926	Q12926
Q969G3	Q969G3
O75616	O75616
Q8TF65	Q8TF65
P83731	P83731
P07384	P07384
Q99623	Q99623
Q58WW2	Q58WW2
P55268	P55268
O14654	O14654
Q9NX40	Q9NX40
Q8IXJ6	Q8IXJ6
P62258	P62258
Q14108	Q14108
Q9UBT2	Q9UBT2
Q05397	Q05397
P03372	P03372
Q9H6H4	Q9H6H4
Q9UMX0	Q9UMX0
P43405	P43405
Q9NQW6	Q9NQW6
Q96E11	Q96E11
Q6UWQ5	Q6UWQ5
Q6IQ23	Q6IQ23
Q4V328	Q4V328
Q99742	Q99742
P42858	P42858
Q9P2M7	Q9P2M7
O43615	O43615
Q9H0B6	Q9H0B6
P61106	P61106
P61586	P61586
Q6DKK2	Q6DKK2
Q9Y2U8	Q9Y2U8
O00422	O00422
Q99081	Q99081
P07949	P07949
Q8TCJ0	Q8TCJ0
Q02790	Q02790
P46060	P46060
Q9GZT6	Q9GZT6
Q8TBF4	Q8TBF4
P49590	P49590
Q92630	Q92630
Q6ZTN6	Q6ZTN6
P40337	P40337
Q01995	Q01995
P78362	P78362
O00555	O00555
Q5VTR2	Q5VTR2
Q14512	Q14512
Q86VR2	Q86VR2
Q8TEY7	Q8TEY7
Q02218	Q02218
Q99442	Q99442
O60496	O60496
Q86YP4	Q86YP4
Q14562	Q14562
Q9BPX3	Q9BPX3
O94972	O94972
Q14164	Q14164
P45984	P45984
P45984	P45983
Q7Z4N8	Q7Z4N8
O60684	O60684
O60684	P52294
O60307	O60307
O60271	O60271
Q8NC42	Q8NC42
O00425	O00425
Q0JRZ9	Q0JRZ9
Q03701	Q03701
O14770	O14770
Q9UJY1	Q9UJY1
Q92870	Q92870
Q9C0B5	Q9C0B5
P62079	P62079
Q9Y3E0	Q9Y3E0
P51784	P51784
Q06546	Q06546
Q15418	Q15418
Q15418	P51812
Q12846	Q12846
P02766	P02766
Q9HCE7	Q9HCE7
Q9NPD3	Q9NPD3
Q53GQ0	Q53GQ0
Q96A65	Q96A65
O76064	O76064
P30876	P30876
Q99598	Q99598
