prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.0,0.08865939665625007,0.0,0.6539269422873677,0.0,0.25741366105638225,1335626,respiratory,respiratory
0.0,0.10432302702355059,0.0,0.0,0.0,0.8956769729764494,59300,viraemic,viraemic
0.80242902706528,0.0,0.0,0.11178072561980137,0.0,0.08579024731491862,138951,gastrointestinal,gastrointestinal
0.0,0.11190962966540717,0.0,0.0,0.0,0.8880903703345927,11020,viraemic,viraemic
0.0,0.688247619696721,0.0,0.0,0.16018217800626627,0.1515702022970127,12538,neural,neural
0.0,0.2212479551293278,0.0,0.0,0.3408871295618548,0.4378649153088175,3052619,other,viraemic
0.0,0.2297251573038942,0.0827799404063322,0.0,0.6071562742624733,0.08033862802730032,3052458,systemic,systemic
0.0,0.4358380450678982,0.0,0.0,0.10310324926888012,0.46105870566322166,1987017,viraemic,viraemic
0.0,0.0,0.2335585539379402,0.1078412944971218,0.22024190353194603,0.43835824803299195,3052480,other,viraemic
0.0,0.32976649230648497,0.0,0.0,0.24173428014323214,0.42849922755028297,2169991,systemic,viraemic
0.0,0.34306336386894487,0.0,0.0,0.06866588791305342,0.5882707482180017,3048184,neural,viraemic
0.0,0.4311785197630117,0.10192273569626963,0.0,0.20506178391831253,0.2618369606224062,3052676,systemic,neural
0.0,0.3432670793956797,0.0,0.0,0.07720808035185357,0.5795248402524668,3048233,other,viraemic
0.0,0.20557845003766975,0.0,0.0,0.0,0.7944215499623303,11029,other,viraemic
0.0,0.5952965963151722,0.0,0.0,0.0,0.4047034036848278,1972573,viraemic,neural
0.0,0.21888805480005247,0.0,0.0,0.0,0.7811119451999474,59304,viraemic,viraemic
0.8093919120831293,0.0,0.0,0.09137763934013525,0.0,0.09923044857673541,1239573,gastrointestinal,gastrointestinal
0.0,0.5758686342002562,0.0,0.0,0.08839262442958302,0.33573874137016074,3052468,neural,neural
0.0,0.6402609712317998,0.0,0.0,0.1846027451396733,0.1751362836285269,11292,neural,neural
0.0,0.15212441033978205,0.07985824420014229,0.07483867809163204,0.6113011017075342,0.08187756566090942,3052461,systemic,systemic
0.0,0.0,0.22526690198795257,0.0,0.4424083770380113,0.33232472097403604,3052684,viraemic,systemic
0.0,0.15747978923371692,0.07859315815999278,0.08188787241993431,0.5967327171788752,0.08530646300748068,3052459,viraemic,systemic
0.09773545872278472,0.1176491225433412,0.0,0.2695515355459479,0.3100323614824165,0.20503152170550978,2955291,respiratory,systemic
0.0,0.20609277396422537,0.0,0.1046005974280853,0.5673937113696668,0.12191291723802258,3052600,viraemic,systemic
0.0,0.3266543352707993,0.0,0.0,0.10264865069424915,0.5706970140349514,1972577,viraemic,viraemic
0.4670805343015747,0.1080334488664995,0.0,0.0,0.0,0.4248860168319258,1239565,gastrointestinal,gastrointestinal
0.8925159548800696,0.0,0.0,0.0,0.0,0.10748404511993029,1821750,gastrointestinal,gastrointestinal
0.0,0.22214175195548796,0.0,0.0,0.0,0.777858248044512,11033,neural,viraemic
0.0,0.4243275920418088,0.0,0.0,0.10884993037806619,0.466822477580125,3048447,viraemic,viraemic
0.7667411520978746,0.0,0.0,0.14704936959484916,0.0,0.08620947830727616,147712,respiratory,gastrointestinal
