prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.078,0.108,0.078,0.27,0.112,0.354,3049953,3,5
0.036,0.242,0.024,0.016,0.082,0.6,1972575,5,5
0.228,0.12,0.134,0.032,0.116,0.37,11983,0,5
0.036,0.242,0.102,0.02,0.03,0.57,59301,5,5
0.02,0.224,0.052,0.012,0.012,0.68,11036,1,5
0.092,0.068,0.214,0.128,0.196,0.302,3052480,2,5
0.136,0.232,0.096,0.04,0.106,0.39,351073,4,5
0.032,0.144,0.062,0.066,0.19,0.506,1987017,5,5
0.178,0.126,0.412,0.046,0.098,0.14,194441,2,2
0.074,0.054,0.158,0.07,0.29,0.354,3052489,4,5
0.08,0.042,0.158,0.144,0.09,0.486,3052390,1,5
0.086,0.038,0.046,0.054,0.698,0.078,3052307,4,4
0.164,0.308,0.196,0.086,0.044,0.202,3052610,2,1
0.134,0.064,0.162,0.088,0.286,0.266,3052498,2,4
0.134,0.038,0.126,0.15,0.134,0.418,3052429,5,5
0.096,0.02,0.088,0.46,0.048,0.288,3052384,5,3
0.262,0.016,0.07,0.382,0.104,0.166,36427,0,3
0.012,0.176,0.07,0.004,0.012,0.726,2083198,1,5
0.026,0.55,0.042,0.012,0.138,0.232,38767,1,1
0.118,0.122,0.054,0.048,0.446,0.212,3052458,4,4
0.04,0.242,0.076,0.018,0.026,0.598,59304,5,5
0.226,0.048,0.072,0.186,0.19,0.278,3052440,5,5
0.052,0.072,0.104,0.256,0.128,0.388,3049952,3,5
0.112,0.048,0.092,0.208,0.092,0.448,3052428,5,5
0.034,0.208,0.038,0.022,0.198,0.5,3051375,5,5
0.318,0.054,0.064,0.268,0.11,0.186,1348384,0,0
0.196,0.108,0.074,0.06,0.16,0.402,1239565,0,5
0.018,0.5,0.046,0.018,0.164,0.254,249583,1,1
0.086,0.046,0.14,0.16,0.116,0.452,3052418,5,5
0.334,0.028,0.084,0.3,0.14,0.114,1335626,3,0
