prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.168,0.06,0.096,0.526,0.076,0.074,694003,3,3
0.106,0.108,0.048,0.038,0.166,0.534,3048440,5,5
0.338,0.072,0.156,0.12,0.136,0.178,138951,0,0
0.04,0.142,0.06,0.16,0.198,0.4,1987019,5,5
0.016,0.348,0.012,0.016,0.026,0.582,11036,1,5
0.148,0.228,0.232,0.078,0.064,0.25,3052610,2,5
0.072,0.062,0.078,0.116,0.582,0.09,3052299,4,4
0.118,0.092,0.172,0.17,0.118,0.33,3052418,5,5
0.158,0.25,0.214,0.052,0.076,0.25,3052230,2,1
0.112,0.06,0.202,0.092,0.326,0.208,3052474,4,4
0.034,0.284,0.12,0.01,0.07,0.482,3048287,1,5
0.106,0.152,0.056,0.06,0.464,0.162,3052314,4,4
0.082,0.062,0.432,0.132,0.076,0.216,11676,2,2
0.082,0.094,0.4,0.12,0.158,0.146,338079,2,2
0.046,0.234,0.034,0.036,0.024,0.626,59304,5,5
0.172,0.076,0.056,0.226,0.156,0.314,3052440,5,5
0.266,0.17,0.044,0.158,0.1,0.262,28876,0,0
0.03,0.344,0.038,0.014,0.042,0.532,3048443,1,5
0.03,0.508,0.05,0.018,0.184,0.21,249583,1,1
0.094,0.136,0.03,0.072,0.492,0.176,3052462,4,4
0.03,0.19,0.086,0.162,0.214,0.318,1987018,5,5
0.066,0.28,0.022,0.024,0.024,0.584,59301,5,5
0.152,0.028,0.068,0.584,0.096,0.072,694009,3,3
0.042,0.244,0.046,0.026,0.196,0.446,3051375,5,5
0.032,0.294,0.162,0.016,0.052,0.444,3048175,5,5
0.384,0.062,0.122,0.156,0.174,0.102,2003650,0,0
0.236,0.072,0.088,0.368,0.106,0.13,36427,0,3
0.06,0.212,0.036,0.028,0.064,0.6,3052468,1,5
0.118,0.122,0.048,0.046,0.176,0.49,3047817,5,5
0.066,0.104,0.072,0.356,0.132,0.27,3049953,3,3
