prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.3516873,0.06282514,0.57850665,0.006980894,3052299,respiratory,respiratory
0.0054787053,0.011061381,0.0029569864,0.98050284,3048440,vector,vector
0.8688789,0.008404566,0.019465044,0.103251465,3048148,direct contact,direct contact
0.0028399122,0.0015795117,0.0015572957,0.99402326,3047385,vector,vector
0.8701692,0.025607537,0.03336607,0.07085715,11292,direct contact,direct contact
0.010191772,0.018065795,0.15802963,0.81371284,1239570,faecal-oral,vector
0.012826727,0.003418277,0.0037757487,0.9799793,3048175,vector,vector
0.008562923,0.008525851,0.0054985965,0.97741264,3052390,vector,vector
0.09625988,0.0044670673,0.8975777,0.0016952886,3052331,respiratory,respiratory
0.6896427,0.05279895,0.09619221,0.16136613,204269,vector,direct contact
0.82108057,0.05074064,0.044323202,0.08385563,138949,direct contact,direct contact
0.23733543,0.018619936,0.043970842,0.7000738,1972574,vector,vector
0.42271447,0.37796804,0.082417876,0.11689962,72149,faecal-oral,direct contact
0.4237758,0.20727153,0.076260746,0.29269195,95342,faecal-oral,direct contact
0.0033719167,0.0014585954,0.0013822477,0.9937873,11034,vector,vector
0.0027148025,0.006970468,0.0020912462,0.9882235,3048225,vector,vector
0.36277106,0.5892411,0.031831414,0.016156422,194440,direct contact,faecal-oral
0.35000923,0.43900758,0.064961895,0.14602134,35612,direct contact,faecal-oral
0.8826883,0.037470985,0.024366,0.055474676,3052342,direct contact,direct contact
0.049434565,0.0077192117,0.0071757445,0.9356705,11033,vector,vector
0.02888586,0.0043723583,0.002996487,0.96374536,3047837,vector,vector
0.03302558,0.008085799,0.0021131544,0.9567754,3052466,vector,vector
0.06554536,0.04451164,0.6902632,0.19967975,3052474,respiratory,respiratory
0.007423474,0.002622336,0.008978286,0.98097587,3047375,vector,vector
0.003613545,0.0015752723,0.0018189239,0.9929923,3047395,vector,vector
0.75529987,0.082536176,0.08147786,0.08068611,463676,direct contact,direct contact
0.96056086,0.033651713,0.003919512,0.0018678842,194441,direct contact,direct contact
0.0147062335,0.030846871,0.048663586,0.90578336,1239573,faecal-oral,vector
0.027977966,0.016210452,0.87857676,0.07723481,3052489,respiratory,respiratory
