prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.041959807,0.015470614,0.6525088,0.29006082,3052499,respiratory,respiratory
0.32681367,0.071237214,0.46949175,0.1324574,3052381,vector,respiratory
0.97314495,0.0061715557,0.018245459,0.0024380116,194443,direct contact,direct contact
0.10183621,0.01026547,0.038603358,0.84929496,3052444,vector,vector
0.64848936,0.09946472,0.23363614,0.01840975,463676,direct contact,direct contact
0.5287713,0.07105458,0.01793983,0.38223428,28876,faecal-oral,direct contact
0.0032101744,0.008258614,0.0022829224,0.9862483,40053,vector,vector
0.034372758,0.01369665,0.11626297,0.8356676,3052684,vector,vector
0.006989392,0.0035633848,0.98468566,0.0047615627,3052477,respiratory,respiratory
0.004538974,0.0011749058,0.0013370137,0.9929491,3046277,vector,vector
0.9182339,0.030757612,0.022311002,0.028697573,147712,direct contact,direct contact
0.0010308496,0.0009627911,0.010941623,0.9870647,3052468,vector,vector
0.005483782,0.38226017,0.27806443,0.33419165,1239572,faecal-oral,faecal-oral
0.01950149,0.91612667,0.0227149,0.041657012,2003651,faecal-oral,faecal-oral
0.31462052,0.050116073,0.062072907,0.5731905,37124,vector,vector
0.0035223884,0.0022596535,0.0016007458,0.9926172,3048440,vector,vector
0.025365196,0.0015297255,0.0010949352,0.97201014,2955291,direct contact,vector
0.9088247,0.041399598,0.015422547,0.034353137,138948,direct contact,direct contact
0.68824255,0.053428486,0.05034068,0.2079883,1897087,direct contact,direct contact
0.23526022,0.027454479,0.20372798,0.5335573,3052514,vector,vector
0.1887072,0.25933662,0.07472665,0.4772296,3052431,vector,vector
0.0039192573,0.0007583993,0.000726588,0.9945958,11033,vector,vector
0.3967215,0.045605272,0.48980236,0.0678708,3052789,respiratory,respiratory
0.11500223,0.024921577,0.028452402,0.83162373,11021,vector,vector
0.0024607857,0.00057131774,0.00048788468,0.99648005,3052463,vector,vector
0.9084603,0.009776228,0.013476652,0.06828685,2951618,direct contact,direct contact
0.9130188,0.014185191,0.01859776,0.05419825,3049953,direct contact,direct contact
0.02125958,0.6447635,0.019967865,0.31400904,95342,faecal-oral,faecal-oral
0.010729639,0.3465289,0.63376665,0.008974756,694003,respiratory,respiratory
