prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.19139005,0.11093931,0.6531023,0.04456832,2169991,respiratory,respiratory
0.024060931,0.036940392,0.014602756,0.9243959,3052387,vector,vector
0.1725432,0.4082155,0.19740257,0.22183873,147711,direct contact,faecal-oral
0.27735847,0.035713643,0.026823621,0.6601043,3048287,vector,vector
0.27017757,0.01670157,0.039662983,0.6734579,3048148,direct contact,vector
0.17143145,0.23409553,0.53243876,0.062034275,67605,faecal-oral,respiratory
0.18101501,0.15032896,0.39173666,0.27691942,3052456,vector,respiratory
0.10052885,0.04288833,0.018510614,0.83807224,3052466,vector,vector
0.07327884,0.66504705,0.215395,0.04627911,1335626,respiratory,faecal-oral
0.054800127,0.04549327,0.0036818662,0.89602476,3047837,vector,vector
0.42314646,0.020054316,0.013909951,0.5428893,3049953,direct contact,vector
0.0283987,0.001381773,0.0014520062,0.96876746,11033,vector,vector
0.20055506,0.23708555,0.15667994,0.4056795,1239572,faecal-oral,vector
0.04364505,0.047540568,0.019614955,0.88919944,1348384,faecal-oral,vector
0.2415496,0.017966745,0.015731562,0.7247521,1972573,vector,vector
0.049973737,0.008535309,0.0014363766,0.9400546,3052464,vector,vector
0.97867715,0.0071929996,0.009807943,0.0043218806,194441,direct contact,direct contact
0.3036564,0.5058219,0.046063535,0.14445814,138949,direct contact,faecal-oral
0.16419105,0.0026009006,0.0033910412,0.82981706,3051375,direct contact,vector
0.06699752,0.0034588606,0.007151768,0.9223919,3048175,vector,vector
0.07501066,0.10436702,0.032500345,0.788122,3052396,vector,vector
0.012726357,0.006202645,0.010209691,0.9708613,3052418,vector,vector
0.062944576,0.037929885,0.51529276,0.38383272,3052489,respiratory,respiratory
0.08237195,0.014413023,0.028251885,0.8749631,3052413,vector,vector
0.7748342,0.020864407,0.022965068,0.18133628,1933191,vector,direct contact
0.73534024,0.0431745,0.09941942,0.122065835,3052557,direct contact,direct contact
0.7409189,0.04021771,0.14701864,0.07184477,3052505,direct contact,direct contact
0.07524717,0.904393,0.013749551,0.006610225,2003652,faecal-oral,faecal-oral
0.35146204,0.031764198,0.58955073,0.027223026,3052325,respiratory,respiratory
