prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.68233263,0.101459704,0.007942459,0.20826523,2846071,respiratory,direct contact
0.039623134,0.0033329718,0.003391351,0.9536525,2083199,vector,vector
0.0016473561,0.0012268799,0.0012704184,0.9958553,3048233,direct contact,vector
0.028162431,0.020100804,0.02538344,0.9263533,1972577,vector,vector
0.9315323,0.002866839,0.009840884,0.055759903,3052223,direct contact,direct contact
0.24578235,0.2746125,0.40084565,0.07875952,67605,faecal-oral,respiratory
0.4448671,0.008755401,0.011205032,0.53517246,1972572,vector,vector
0.005799537,0.0032693266,0.0017791165,0.9891521,3052464,vector,vector
0.23314102,0.019146338,0.73692584,0.010786831,3052307,respiratory,respiratory
0.07098817,0.027867647,0.056518696,0.84462553,3052518,vector,vector
0.6966065,0.004080947,0.0033543978,0.29595816,11709,direct contact,direct contact
0.041997287,0.016763875,0.017668413,0.9235704,3052468,vector,vector
0.053618528,0.17617115,0.56982243,0.20038791,28875,faecal-oral,respiratory
0.102422066,0.4712215,0.12438629,0.30197018,1678143,faecal-oral,faecal-oral
0.01667181,0.017386587,0.008787395,0.9571543,11024,vector,vector
0.0040132673,0.0015777918,0.0010512114,0.9933577,3048158,vector,vector
0.06066401,0.25777063,0.6511943,0.030371096,694009,direct contact,respiratory
0.96167177,0.010541008,0.01699344,0.010793738,3052556,direct contact,direct contact
0.86775666,0.006806356,0.008157472,0.11727955,3049953,direct contact,direct contact
0.0023403978,0.0043995134,0.00264701,0.9906131,40053,vector,vector
0.035924193,0.00852183,0.007285049,0.94826895,1972573,vector,vector
0.07742968,0.14755388,0.3212421,0.4537744,77763,vector,vector
0.046569154,0.10176608,0.7674046,0.0842602,3052503,respiratory,respiratory
0.02628075,0.0033733372,0.002018295,0.96832764,37124,vector,vector
0.0073576253,0.0015218661,0.0011197297,0.9900007,59302,vector,vector
0.085905515,0.0843662,0.03934087,0.79038745,2955935,direct contact,vector
0.6286217,0.016494302,0.020359676,0.33452433,3052342,direct contact,direct contact
0.03575529,0.9350647,0.007826113,0.021353941,2003649,faecal-oral,faecal-oral
0.018514857,0.020927584,0.9289102,0.03164736,3052470,respiratory,respiratory
