prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.042470925,0.08349944,0.8531416,0.020888021,3052503,respiratory,respiratory
0.07828144,0.013872692,0.011790067,0.89605576,3048170,vector,vector
0.89432555,0.01339324,0.013949164,0.07833207,3048148,direct contact,direct contact
0.08428214,0.0150704235,0.0049748598,0.8956726,1972576,vector,vector
0.6797146,0.021919595,0.04928748,0.24907835,11723,direct contact,direct contact
0.014341197,0.010278478,0.013304974,0.96207535,2956252,faecal-oral,vector
0.01527872,0.041620784,0.03264603,0.91045445,3052456,vector,vector
0.058510743,0.021609481,0.023505082,0.8963747,1972578,vector,vector
0.006801533,0.016695326,0.9733483,0.003154841,3052331,respiratory,respiratory
0.00998007,0.0019548936,0.0017707305,0.9862943,2083199,vector,vector
0.8491633,0.001721738,0.0032623091,0.14585267,3049952,direct contact,direct contact
0.023292193,0.0018810381,0.00093679555,0.97388995,3048215,vector,vector
0.002943036,0.96862864,0.017861322,0.010567023,2003651,faecal-oral,faecal-oral
0.019415993,0.21351264,0.014060325,0.75301105,1348384,faecal-oral,vector
0.013547521,0.008456448,0.0067538354,0.9712422,3047817,vector,vector
0.0021028274,0.001375208,0.0010476824,0.9954743,11029,vector,vector
0.15950352,0.06150341,0.19690797,0.5820851,11676,direct contact,vector
0.97706646,0.008269065,0.0076138433,0.007050645,2951618,direct contact,direct contact
0.76248425,0.11684536,0.05918008,0.06149032,338478,direct contact,direct contact
0.041866966,0.010532835,0.012471246,0.935129,3052389,vector,vector
0.015004245,0.03275666,0.067553654,0.88468546,3052429,vector,vector
0.0059614256,0.030299935,0.025810717,0.93792796,3052444,vector,vector
0.074092634,0.03447937,0.81701404,0.07441399,3052474,respiratory,respiratory
0.033736628,0.0113047585,0.0090842135,0.9458744,3052428,vector,vector
0.6738941,0.023067983,0.017392328,0.28564563,1972579,vector,direct contact
0.97377825,0.0029575129,0.01089654,0.012367716,3052223,direct contact,direct contact
0.6797112,0.018026274,0.28174725,0.020515202,138951,direct contact,direct contact
0.016766965,0.09018628,0.10021083,0.79283595,1239573,faecal-oral,vector
0.09990266,0.045194723,0.8192709,0.03563176,3052496,respiratory,respiratory
