prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.036699884,0.044451077,0.8732988,0.04555025,3052499,respiratory,respiratory
0.059622277,0.046032928,0.33490193,0.5594428,3052381,vector,vector
0.9869882,0.0034459159,0.00555719,0.0040087644,194443,direct contact,direct contact
0.028682586,0.0069471365,0.018507155,0.94586307,3052444,vector,vector
0.28667814,0.6672575,0.026387526,0.019676853,463676,direct contact,faecal-oral
0.07226702,0.13274504,0.01537343,0.77961457,28876,faecal-oral,vector
0.036746763,0.023901334,0.010121228,0.9292307,40053,vector,vector
0.6866549,0.03709509,0.11008125,0.16616872,3052684,vector,direct contact
0.0029062075,0.0017600313,0.99286807,0.0024657277,3052477,respiratory,respiratory
0.0061574187,0.0031473995,0.006173217,0.984522,3046277,vector,vector
0.69609016,0.27902868,0.010572746,0.014308424,147712,direct contact,direct contact
0.0027024837,0.0011326504,0.0016726953,0.9944922,3052468,vector,vector
0.0325116,0.93179464,0.013013015,0.022680799,1239572,faecal-oral,faecal-oral
0.013772498,0.97431767,0.006257,0.005652839,2003651,faecal-oral,faecal-oral
0.002963985,0.0024508163,0.0017066638,0.9928785,37124,vector,vector
0.0016758423,0.0010180523,0.0021939387,0.9951121,3048440,vector,vector
0.015964055,0.0021291699,0.0023573034,0.97954947,2955291,direct contact,vector
0.49248758,0.4844679,0.0085391505,0.01450541,138948,direct contact,direct contact
0.9395035,0.035889488,0.009282268,0.01532475,1897087,direct contact,direct contact
0.1572993,0.05371479,0.63575226,0.15323369,3052514,vector,respiratory
0.0028025883,0.0022450874,0.004092655,0.9908597,3052431,vector,vector
0.010996472,0.004933616,0.006082627,0.97798735,11033,vector,vector
0.00239861,0.0024906374,0.9831066,0.012004179,3052789,respiratory,respiratory
0.0052152183,0.0040929797,0.0033061733,0.98738563,11021,vector,vector
0.0018815949,0.0013548156,0.0013719174,0.9953917,3052463,vector,vector
0.7818678,0.030971445,0.13398592,0.05317479,2951618,direct contact,direct contact
0.9905958,0.0029107775,0.0027095862,0.0037837746,3049953,direct contact,direct contact
0.16308862,0.8187789,0.0049942425,0.013138264,95342,faecal-oral,faecal-oral
0.013363045,0.049600907,0.927984,0.009052074,694003,respiratory,respiratory
