prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.009014719,0.00987513,0.7272214,0.2538887,3052303,respiratory,respiratory
0.0046779923,0.0024632625,0.0024475455,0.9904113,2169701,vector,vector
0.99371487,0.001713295,0.0024815924,0.0020902145,3052460,direct contact,direct contact
0.005771273,0.0067102136,0.0033921544,0.9841263,3052429,vector,vector
0.13824111,0.06746527,0.58046216,0.21383145,3052314,direct contact,respiratory
0.22863369,0.67695314,0.018800389,0.075612806,95342,faecal-oral,faecal-oral
0.003221303,0.004475009,0.0019131749,0.99039054,3052390,vector,vector
0.0032549766,0.002099019,0.0017414694,0.9929046,3052387,vector,vector
0.003506511,0.009514103,0.98462474,0.0023545937,290028,respiratory,respiratory
0.029735927,0.006814677,0.011490083,0.95195925,11021,vector,vector
0.8945342,0.07032271,0.02212845,0.013014601,147711,direct contact,direct contact
0.005217788,0.0022852083,0.0018946949,0.9906024,3052396,vector,vector
0.1756878,0.75402325,0.01670281,0.05358612,2003652,faecal-oral,faecal-oral
0.102134556,0.4844301,0.32617086,0.087264515,1239573,faecal-oral,faecal-oral
0.0043881508,0.0011221657,0.0024411082,0.99204856,3052389,vector,vector
0.0017994159,0.0016564662,0.0038503488,0.9926938,3047395,vector,vector
0.2378913,0.0028948563,0.0035126947,0.7557012,2955465,direct contact,vector
0.94589293,0.020897897,0.007309273,0.02589991,3052223,direct contact,direct contact
0.92842454,0.022243747,0.0146143455,0.03471735,3049953,direct contact,direct contact
0.002384348,0.0018837244,0.0035080784,0.99222386,3048225,vector,vector
0.21742241,0.24220547,0.19181453,0.34855762,3052537,vector,vector
0.0018821402,0.0013746932,0.0015746686,0.99516857,2083198,vector,vector
0.40143907,0.029964058,0.52391243,0.04468443,3052325,respiratory,respiratory
0.34295434,0.007941003,0.054687835,0.59441686,1933191,vector,vector
0.0020597302,0.0015296969,0.0017697457,0.9946408,11036,vector,vector
0.65246826,0.02358833,0.05703087,0.26691252,11723,direct contact,direct contact
0.9654093,0.017530963,0.007223461,0.009836379,1897087,direct contact,direct contact
0.5772995,0.15174812,0.20032007,0.07063228,67605,faecal-oral,direct contact
0.0017142465,0.0013902165,0.013012558,0.98388296,3048300,respiratory,vector
