prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.021680573,0.009479303,0.87647825,0.09236183,3052498,respiratory,respiratory
0.38179487,0.0829144,0.05509983,0.48019093,1972572,vector,vector
0.9487403,0.02274825,0.007760751,0.020750735,3048148,direct contact,direct contact
0.06029841,0.029044133,0.044184703,0.8664728,3052397,vector,vector
0.5215516,0.42912903,0.018734328,0.030585045,463676,direct contact,direct contact
0.017322943,0.94835943,0.0057117157,0.02860594,1239570,faecal-oral,faecal-oral
0.010937597,0.0015789309,0.0033170034,0.9841665,3052464,vector,vector
0.083490774,0.0050810045,0.009351557,0.9020767,3047837,vector,vector
0.03725026,0.32921645,0.5781772,0.05535612,1335626,respiratory,respiratory
0.74582106,0.010624346,0.021966603,0.22158802,3052465,vector,direct contact
0.85105646,0.019236002,0.02791913,0.10178844,249583,direct contact,direct contact
0.13188343,0.027147334,0.0328465,0.8081227,1972579,vector,vector
0.022446321,0.93663895,0.024085552,0.016829189,2956252,faecal-oral,faecal-oral
0.14397337,0.22746007,0.036471926,0.5920946,28876,faecal-oral,vector
0.13433483,0.018236993,0.031347435,0.81608075,3052444,vector,vector
0.110315934,0.025005592,0.03454486,0.8301336,3052413,vector,vector
0.26691645,0.02101179,0.041475974,0.67059577,1987017,direct contact,vector
0.8556299,0.011518047,0.09737328,0.035478707,11292,direct contact,direct contact
0.6680863,0.011053284,0.22430858,0.096551836,2951618,direct contact,direct contact
0.21177556,0.02342278,0.017385162,0.7474165,59304,vector,vector
0.014522625,0.0067066117,0.06585576,0.912915,3052381,vector,vector
0.0018724912,0.0010825444,0.0020462857,0.9949987,3052468,vector,vector
0.027508825,0.009494415,0.6879014,0.27509537,3052501,respiratory,respiratory
0.0024921002,0.0024288148,0.0070955832,0.98798347,11033,vector,vector
0.004350433,0.0015295289,0.0018962773,0.99222374,3048440,vector,vector
0.6122059,0.37645152,0.0052839303,0.0060585933,147712,direct contact,direct contact
0.99579775,0.0012548323,0.0016326284,0.001314772,3052462,direct contact,direct contact
0.1118412,0.38319808,0.042581525,0.46237925,1348384,faecal-oral,vector
0.039738655,0.0069056256,0.8652757,0.088080086,3052477,respiratory,respiratory
