prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.03932927,0.016408704,0.8514551,0.09280689,3052496,respiratory,respiratory
0.0039163195,0.0023654148,0.00409385,0.98962444,37124,vector,vector
0.99560934,0.0019801706,0.0010679642,0.0013424923,338079,direct contact,direct contact
0.052369785,0.02564307,0.02592444,0.89606273,1972579,vector,vector
0.018256066,0.0031474736,0.009926106,0.96867037,3048184,direct contact,vector
0.14000496,0.85308236,0.0026702206,0.0042424216,11983,faecal-oral,faecal-oral
0.39121607,0.008919995,0.013692119,0.5861718,11569,vector,vector
0.0018561322,0.003313797,0.0019632785,0.99286675,3048215,vector,vector
0.21547869,0.041069303,0.36277092,0.38068107,3052331,respiratory,vector
0.0034250726,0.0018789162,0.0019335428,0.9927625,60875,vector,vector
0.9928867,0.0014158015,0.0016595776,0.004037909,3052556,direct contact,direct contact
0.006694535,0.0016375603,0.002771228,0.9888967,3047837,vector,vector
0.11165708,0.8805145,0.0017167054,0.0061117043,2003652,faecal-oral,faecal-oral
0.18961456,0.67871094,0.023403065,0.10827146,1239573,faecal-oral,faecal-oral
0.005988908,0.009601472,0.0075714905,0.9768381,3052413,vector,vector
0.0034271844,0.0045723952,0.0038772512,0.9881231,3052466,vector,vector
0.94173634,0.014606366,0.017518064,0.0261392,90961,direct contact,direct contact
0.59531265,0.30496255,0.03738455,0.062340204,138949,direct contact,direct contact
0.4933534,0.05018104,0.40661705,0.049848538,3052342,direct contact,direct contact
0.0031977277,0.0016060947,0.002786364,0.9924098,3052431,vector,vector
0.0029424664,0.0017908528,0.0020155022,0.99325114,60876,vector,vector
0.0023359247,0.002582848,0.0019139753,0.9931672,3052468,vector,vector
0.633215,0.07156514,0.04058011,0.25463974,3052480,respiratory,direct contact
0.015855443,0.010305386,0.017637672,0.95620155,3052440,vector,vector
0.0033140366,0.0013906367,0.0026351584,0.9926602,2083198,vector,vector
0.6880409,0.21093315,0.03883307,0.062192846,3052225,direct contact,direct contact
0.006742191,0.022537136,0.9520454,0.018675257,694009,direct contact,respiratory
0.07999877,0.6037374,0.10080059,0.2154632,28875,faecal-oral,faecal-oral
0.0044167144,0.0086401785,0.984169,0.0027740705,277944,respiratory,respiratory
