prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.010348291,0.073996074,0.90600485,0.00965082,11137,respiratory,respiratory
0.006437124,0.0021099283,0.011207973,0.98024493,3048168,vector,vector
0.8980578,0.08375241,0.0115780225,0.006611747,463676,direct contact,direct contact
0.0022335448,0.0027373347,0.003355454,0.99167365,3052429,vector,vector
0.94157064,0.014325342,0.0032678274,0.040836237,3049952,direct contact,direct contact
0.66379374,0.31273445,0.012369526,0.011102277,1330524,faecal-oral,direct contact
0.24939206,0.011726041,0.6504082,0.088473685,1933191,vector,respiratory
0.0010470531,0.0006652473,0.0012171249,0.99707055,3047385,vector,vector
0.097299844,0.060570233,0.3833088,0.45882112,3052503,respiratory,vector
0.6807798,0.07773543,0.048121877,0.19336289,59302,vector,direct contact
0.91474605,0.07744047,0.0028734857,0.004939986,138951,direct contact,direct contact
0.012955549,0.00858164,0.012417085,0.96604574,3047817,vector,vector
0.02743779,0.95135146,0.00343304,0.017777711,95342,faecal-oral,faecal-oral
0.03437915,0.9479678,0.008524,0.009129084,1330491,faecal-oral,faecal-oral
0.0012550515,0.001620163,0.001485478,0.9956393,3052396,vector,vector
0.11107408,0.020757372,0.10407286,0.76409566,3052537,vector,vector
0.99838424,0.00044342654,0.0006090066,0.0005632968,3052461,direct contact,direct contact
0.9611054,0.006592349,0.007772846,0.024529396,3052230,direct contact,direct contact
0.9833484,0.0029450725,0.006521739,0.0071847686,3048148,direct contact,direct contact
0.28181687,0.06202887,0.059061367,0.59709287,3052413,vector,vector
0.0017591865,0.0018635051,0.014238102,0.98213917,3052444,vector,vector
0.09179895,0.009345601,0.004761191,0.8940943,204269,vector,vector
0.0018611919,0.0018514941,0.9864616,0.009825674,3052489,respiratory,respiratory
0.0005292218,0.00091161305,0.0005705564,0.9979886,59300,vector,vector
0.002850277,0.002043494,0.0017985201,0.9933077,11033,vector,vector
0.93205947,0.0054041166,0.053004343,0.009532021,11292,direct contact,direct contact
0.8644438,0.03183356,0.06124501,0.042477667,3052342,direct contact,direct contact
0.69366705,0.28355423,0.014122825,0.008655924,2003652,faecal-oral,direct contact
0.008079059,0.010942007,0.9327843,0.04819461,3052498,respiratory,respiratory
