prob_0,prob_1,prob_2,prob_3,taxid,true,pred
0.0071765054,0.0049886345,0.8482289,0.13960597,3052501,respiratory,respiratory
0.05267583,0.0029382515,0.0037979078,0.94058806,3047837,vector,vector
0.08932541,0.017974738,0.008694341,0.8840054,2955291,direct contact,vector
0.0043285065,0.0039989785,0.0040052454,0.9876673,11024,vector,vector
0.9837107,0.0057142666,0.0060414053,0.004533613,194440,direct contact,direct contact
0.30590868,0.6681796,0.010250623,0.015661186,1330524,faecal-oral,faecal-oral
0.025525894,0.0025076387,0.0065122736,0.96545416,3052384,vector,vector
0.044773333,0.009741367,0.9178599,0.02762543,3052456,vector,respiratory
0.026782053,0.013035209,0.8953391,0.06484371,3052302,respiratory,respiratory
0.0039677634,0.90244967,0.0069648433,0.086617686,77763,vector,faecal-oral
0.651865,0.015287282,0.017199583,0.31564817,3052230,direct contact,direct contact
0.06267431,0.006985738,0.03757946,0.8927605,3052444,vector,vector
0.0130934995,0.9396197,0.0034687142,0.04381812,95342,faecal-oral,faecal-oral
0.046167195,0.8771924,0.025798146,0.050842345,351073,faecal-oral,faecal-oral
0.144311,0.10773409,0.5619252,0.18602976,3052514,vector,respiratory
0.88106376,0.01418118,0.045488726,0.059266377,1972576,vector,direct contact
0.2340568,0.021393502,0.019445648,0.7251041,3051375,direct contact,vector
0.99385464,0.0015054166,0.0026577949,0.0019821587,3052458,direct contact,direct contact
0.93169636,0.010204484,0.022764223,0.035334986,2951619,direct contact,direct contact
0.002709459,0.0014052937,0.0015816846,0.9943036,3048459,vector,vector
0.0023129517,0.0013473758,0.001428604,0.99491113,60877,vector,vector
0.0038201737,0.0013880667,0.0014493703,0.99334246,3052468,vector,vector
0.19262785,0.11829136,0.022214087,0.66686666,2846071,respiratory,vector
0.007300211,0.004162654,0.0054477854,0.9830893,11033,vector,vector
0.0013545165,0.001283905,0.0013586837,0.99600285,2083199,vector,vector
0.79422927,0.10584689,0.020437133,0.079486765,3052560,direct contact,direct contact
0.4369217,0.5510134,0.005287529,0.006777399,138948,direct contact,faecal-oral
0.038143124,0.9177917,0.015802657,0.028262505,1239572,faecal-oral,faecal-oral
0.014251573,0.14815912,0.818707,0.018882297,11137,respiratory,respiratory
